Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Oxygen,500,3000000,1.005430818,1.376245975,0.03063173,22.96656799
Oxygen,500,3500000,1.006412029,1.378033042,0.030691113,26.76820564
Oxygen,500,4000000,1.00741446,1.379795313,0.030751806,30.56179237
Oxygen,500,4500000,1.00843811,1.381532669,0.030813755,34.34711838
Oxygen,500,5000000,1.009482741,1.383244991,0.030876916,38.12397003
Oxygen,550,10000,1.000020385,1.357039094,0.032401852,0.069972195
Oxygen,550,20000,1.00004077,1.357066751,0.032403495,0.139941543
Oxygen,550,30000,1.000061154,1.357094288,0.032404929,0.209908023
Oxygen,550,40000,1.000081539,1.357121944,0.032406252,0.279871672
Oxygen,550,50000,1.000101924,1.357149482,0.032407507,0.349832445
Oxygen,550,60000,1.000122309,1.357177138,0.032408711,0.419790387
Oxygen,550,70000,1.000142694,1.357204676,0.03240988,0.489745438
Oxygen,550,80000,1.000163078,1.357232213,0.03241102,0.559697688
Oxygen,550,90000,1.000183582,1.35725975,0.032412138,0.629647017
Oxygen,550,100000,1.000203967,1.357287288,0.032413233,0.699593484
Oxygen,550,500000,1.001026273,1.358383179,0.032452572,3.495093822
Oxygen,550,1000000,1.002068877,1.359736681,0.032499988,6.982915401
Oxygen,550,1500000,1.003127456,1.361071944,0.032548156,10.46331882
Oxygen,550,2000000,1.004202008,1.362388968,0.032597456,13.93616295
Oxygen,550,2500000,1.005292535,1.363687634,0.032647941,17.40130806
Oxygen,550,3000000,1.006398559,1.364968061,0.0326996,20.85861969
Oxygen,550,3500000,1.007520318,1.366230369,0.032752391,24.30796242
Oxygen,550,4000000,1.008657455,1.367474318,0.032806274,27.74920845
Oxygen,550,4500000,1.009809971,1.368700027,0.032861207,31.18223
Oxygen,550,5000000,1.010977745,1.369907618,0.032917153,34.60690308
Oxygen,600,10000,1.000022173,1.349637747,0.03446601,0.064141065
Oxygen,600,20000,1.000044346,1.349657416,0.034467533,0.128279284
Oxygen,600,30000,1.000066638,1.349677205,0.034468856,0.192414641
Oxygen,600,40000,1.000088811,1.349696875,0.034470078,0.256547153
Oxygen,600,50000,1.000110984,1.349716544,0.034471232,0.320676833
Oxygen,600,60000,1.000133157,1.349736214,0.034472343,0.384803653
Oxygen,600,70000,1.000155449,1.349756002,0.034473419,0.448927611
Oxygen,600,80000,1.000177622,1.349775672,0.03447447,0.513048708
Oxygen,600,90000,1.000199914,1.349795341,0.034475494,0.577166975
Oxygen,600,100000,1.000222087,1.349815011,0.034476504,0.64128238
Oxygen,600,500000,1.001115441,1.350597262,0.034512434,3.203550816
Oxygen,600,1000000,1.002243042,1.351562977,0.034555487,6.399892807
Oxygen,600,1500000,1.003382683,1.352515101,0.034599084,9.588935852
Oxygen,600,2000000,1.004534245,1.353453636,0.034643605,12.77059174
