Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Ethylene,800,1000000,1.002469897,1.112165213,0.024401681,4.207115173
Ethylene,800,1500000,1.003744125,1.113164544,0.024451973,6.302661896
Ethylene,800,2000000,1.005044103,1.114153266,0.024503786,8.392679214
Ethylene,800,2500000,1.006369829,1.115131259,0.024557112,10.4770298
Ethylene,800,3000000,1.007720709,1.116098166,0.02461189,12.55558109
Ethylene,800,3500000,1.009096861,1.117054105,0.024668057,14.62820244
Ethylene,800,4000000,1.010497689,1.117998719,0.024725545,16.69476891
Ethylene,800,4500000,1.011923313,1.118932009,0.024784297,18.75515747
Ethylene,800,5000000,1.013373137,1.119853854,0.024844259,20.80924797
Ethylene,900,10000,1.000030637,1.102851391,0.026480597,0.037487797
Ethylene,900,20000,1.000061274,1.102864742,0.026482021,0.0749733
Ethylene,900,30000,1.00009191,1.102878094,0.026483268,0.112456501
Ethylene,900,40000,1.000122666,1.102891445,0.026484422,0.149937406
Ethylene,900,50000,1.000153303,1.102904797,0.026485518,0.187416002
Ethylene,900,60000,1.00018394,1.102918148,0.026486574,0.224892303
Ethylene,900,70000,1.000214696,1.102931499,0.0264876,0.262366295
Ethylene,900,80000,1.000245333,1.102944851,0.026488602,0.299838006
Ethylene,900,90000,1.000276089,1.102958202,0.026489584,0.337307394
Ethylene,900,100000,1.000306726,1.102971554,0.02649055,0.374774486
Ethylene,900,500000,1.001540303,1.103503108,0.026525557,1.871564507
Ethylene,900,1000000,1.003096581,1.104160547,0.026568187,3.737321615
Ethylene,900,1500000,1.004668713,1.104810238,0.02661173,5.597210407
Ethylene,900,2000000,1.006256342,1.105452299,0.026656445,7.451172829
Ethylene,900,2500000,1.007859349,1.106086612,0.026702339,9.299151421
Ethylene,900,3000000,1.009477615,1.106713176,0.026749376,11.1410923
Ethylene,900,3500000,1.011111021,1.107331991,0.026797509,12.97694492
Ethylene,900,4000000,1.012759209,1.107943058,0.026846685,14.80665684
Ethylene,900,4500000,1.014422178,1.108546376,0.026896857,16.63018227
Ethylene,900,5000000,1.016099691,1.109142065,0.026947983,18.44747353
Ethylene,1073.150024,10000,1.000034094,1.093850613,0.030287268,0.031439129
Ethylene,1073.150024,20000,1.000068307,1.093857288,0.030288478,0.062876113
Ethylene,1073.150024,30000,1.000102401,1.093864083,0.030289533,0.094310947
Ethylene,1073.150024,40000,1.000136614,1.093870878,0.030290505,0.125743628
Ethylene,1073.150024,50000,1.000170708,1.093877673,0.030291427,0.15717417
