ColumnName,Value,Units,UnitsType,Notes,Expression
GADimensionH,497.95,mm,length,497.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp39 AND Exp19 AND Exp6 AND Exp69
GADimensionH,23.8,mm,length,23.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp31 AND Exp70  
GADimensionH,23.8,mm,length,23.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp40 AND Exp31 AND Exp70  
GADimensionH,27.1,mm,length,27.1,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp41 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp42 AND Exp31 AND Exp70  
GADimensionH,23.8,mm,length,23.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp34 AND Exp70  
GADimensionH,23.8,mm,length,23.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp40 AND Exp34 AND Exp70  
GADimensionH,27.1,mm,length,27.1,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp41 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp42 AND Exp34 AND Exp70  
GADimensionH,23.8,mm,length,23.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp27 AND Exp70  
GADimensionH,23.8,mm,length,23.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp27 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp27 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp27 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp27 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp27 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp27 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp27 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp27 AND Exp70  
GADimensionH,31.8,mm,length,31.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp40 AND Exp27 AND Exp70  
GADimensionH,31.8,mm,length,31.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp41 AND Exp27 AND Exp70  
GADimensionH,34.9,mm,length,34.9,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp42 AND Exp27 AND Exp70  
GADimensionH,23.8,mm,length,23.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp28 AND Exp70  
GADimensionH,23.8,mm,length,23.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp28 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp28 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp28 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp28 AND Exp70  
GADimensionH,28.6,mm,length,28.6,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp28 AND Exp70  
GADimensionH,31.8,mm,length,31.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp28 AND Exp70  
GADimensionH,31.8,mm,length,31.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp28 AND Exp70  
GADimensionH,31.8,mm,length,31.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp28 AND Exp70  
GADimensionH,42.9,mm,length,42.9,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp40 AND Exp28 AND Exp70  
GADimensionH,46,mm,length,46,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp41 AND Exp28 AND Exp70  
GADimensionH,46,mm,length,46,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp42 AND Exp28 AND Exp70  
GADimensionH,23.8,mm,length,23.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp19 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp19 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp19 AND Exp70  
GADimensionH,28.6,mm,length,28.6,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp19 AND Exp70  
GADimensionH,31.8,mm,length,31.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp19 AND Exp70  
GADimensionH,34.9,mm,length,34.9,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp19 AND Exp70  
GADimensionH,38.1,mm,length,38.1,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp19 AND Exp70  
GADimensionH,46,mm,length,46,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp19 AND Exp70  
GADimensionH,49.2,mm,length,49.2,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp19 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp31 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp31 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp34 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp34 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp27 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp27 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp27 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp27 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp27 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp27 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp27 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp27 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp27 AND Exp70  
GADimensionH,35,mm,length,35,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp27 AND Exp70  
GADimensionH,35,mm,length,35,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp27 AND Exp70  
GADimensionH,38.1,mm,length,38.1,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp27 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp28 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp28 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp28 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp28 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp28 AND Exp70  
GADimensionH,31.8,mm,length,31.8,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp28 AND Exp70  
GADimensionH,35,mm,length,35,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp28 AND Exp70  
GADimensionH,35,mm,length,35,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp28 AND Exp70  
GADimensionH,41.3,mm,length,41.3,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp28 AND Exp70  
GADimensionH,46.1,mm,length,46.1,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp28 AND Exp70  
GADimensionH,49.2,mm,length,49.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp28 AND Exp70  
GADimensionH,49.2,mm,length,49.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp28 AND Exp70  
GADimensionH,27,mm,length,27,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp19 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp19 AND Exp70  
GADimensionH,30.2,mm,length,30.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp19 AND Exp70  
GADimensionH,31.8,mm,length,31.8,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp19 AND Exp70  
GADimensionH,35,mm,length,35,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp19 AND Exp70  
GADimensionH,38.1,mm,length,38.1,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp19 AND Exp70  
GADimensionH,41.3,mm,length,41.3,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp19 AND Exp70  
GADimensionH,49.2,mm,length,49.2,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp19 AND Exp70  
GADimensionH,52.4,mm,length,52.4,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp19 AND Exp70  
GADimensionP,50.8,mm,length,50.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp31 AND Exp70  
GADimensionP,68.26,mm,length,68.26,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp31 AND Exp70  
GADimensionP,82.55,mm,length,82.55,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp31 AND Exp70  
GADimensionP,123.83,mm,length,123.83,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp31 AND Exp70  
GADimensionP,149.22,mm,length,149.22,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp31 AND Exp70  
GADimensionP,211.14,mm,length,211.14,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp31 AND Exp70  
GADimensionP,269.87,mm,length,269.87,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp31 AND Exp70  
GADimensionP,323.85,mm,length,323.85,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp31 AND Exp70  
GADimensionP,381,mm,length,381,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp31 AND Exp70  
GADimensionP,419.1,mm,length,419.1,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp40 AND Exp31 AND Exp70  
GADimensionP,469.9,mm,length,469.9,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp41 AND Exp31 AND Exp70  
GADimensionP,533.4,mm,length,533.4,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp42 AND Exp31 AND Exp70  
GADimensionP,50.8,mm,length,50.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp34 AND Exp70  
GADimensionP,68.26,mm,length,68.26,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp34 AND Exp70  
GADimensionP,82.55,mm,length,82.55,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp34 AND Exp70  
GADimensionP,123.83,mm,length,123.83,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp34 AND Exp70  
GADimensionP,149.22,mm,length,149.22,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp34 AND Exp70  
GADimensionP,211.14,mm,length,211.14,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp34 AND Exp70  
GADimensionP,269.87,mm,length,269.87,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp34 AND Exp70  
GADimensionP,323.85,mm,length,323.85,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp34 AND Exp70  
GADimensionP,381,mm,length,381,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp34 AND Exp70  
GADimensionP,419.1,mm,length,419.1,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp40 AND Exp34 AND Exp70  
GADimensionP,469.9,mm,length,469.9,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp41 AND Exp34 AND Exp70  
GADimensionP,533.4,mm,length,533.4,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp42 AND Exp34 AND Exp70  
GADimensionP,50.8,mm,length,50.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp27 AND Exp70  
GADimensionP,68.26,mm,length,68.26,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp27 AND Exp70  
GADimensionP,95.25,mm,length,95.25,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp27 AND Exp70  
GADimensionP,123.83,mm,length,123.83,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp27 AND Exp70  
GADimensionP,149.22,mm,length,149.22,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp27 AND Exp70  
GADimensionP,211.14,mm,length,211.14,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp27 AND Exp70  
GADimensionP,269.87,mm,length,269.87,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp27 AND Exp70  
GADimensionP,323.85,mm,length,323.85,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp27 AND Exp70  
GADimensionP,381,mm,length,381,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp27 AND Exp70  
GADimensionP,419.1,mm,length,419.1,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp40 AND Exp27 AND Exp70  
GADimensionP,469.9,mm,length,469.9,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp41 AND Exp27 AND Exp70  
GADimensionP,533.4,mm,length,533.4,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp42 AND Exp27 AND Exp70  
GADimensionP,50.8,mm,length,50.8,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp28 AND Exp70  
GADimensionP,68.26,mm,length,68.26,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp28 AND Exp70  
GADimensionP,95.25,mm,length,95.25,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp28 AND Exp70  
GADimensionP,136.52,mm,length,136.52,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp28 AND Exp70  
GADimensionP,161.92,mm,length,161.92,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp28 AND Exp70  
GADimensionP,211.14,mm,length,211.14,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp28 AND Exp70  
GADimensionP,269.87,mm,length,269.87,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp28 AND Exp70  
GADimensionP,323.85,mm,length,323.85,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp28 AND Exp70  
GADimensionP,381,mm,length,381,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp28 AND Exp70  
GADimensionP,419.1,mm,length,419.1,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp40 AND Exp28 AND Exp70  
GADimensionP,469.9,mm,length,469.9,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp41 AND Exp28 AND Exp70  
GADimensionP,533.4,mm,length,533.4,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp42 AND Exp28 AND Exp70  
GADimensionP,60.3,mm,length,60.3,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp21 AND Exp19 AND Exp70  
GADimensionP,82.55,mm,length,82.55,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp23 AND Exp19 AND Exp70  
GADimensionP,101.6,mm,length,101.6,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp24 AND Exp19 AND Exp70  
GADimensionP,127,mm,length,127,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp26 AND Exp19 AND Exp70  
GADimensionP,157.16,mm,length,157.16,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp32 AND Exp19 AND Exp70  
GADimensionP,228.6,mm,length,228.6,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp36 AND Exp19 AND Exp70  
GADimensionP,279.4,mm,length,279.4,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp37 AND Exp19 AND Exp70  
GADimensionP,342.9,mm,length,342.9,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp38 AND Exp19 AND Exp70  
GADimensionP,406.4,mm,length,406.4,Exp1 AND Exp8 AND Exp11 AND Exp59 AND Exp56 AND Exp39 AND Exp19 AND Exp70  
GADimensionP,50.8,mm,length,50.8,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp31 AND Exp70  
GADimensionP,68.26,mm,length,68.26,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp31 AND Exp70  
GADimensionP,82.55,mm,length,82.55,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp31 AND Exp70  
GADimensionP,123.83,mm,length,123.83,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp31 AND Exp70  
GADimensionP,149.22,mm,length,149.22,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp31 AND Exp70  
GADimensionP,211.14,mm,length,211.14,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp31 AND Exp70  
GADimensionP,269.87,mm,length,269.87,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp31 AND Exp70  
GADimensionP,323.85,mm,length,323.85,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp31 AND Exp70  
GADimensionP,381,mm,length,381,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp31 AND Exp70  
GADimensionP,419.1,mm,length,419.1,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp31 AND Exp70  
GADimensionP,469.9,mm,length,469.9,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp31 AND Exp70  
GADimensionP,533.4,mm,length,533.4,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp31 AND Exp70  
GADimensionP,50.8,mm,length,50.8,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp34 AND Exp70  
GADimensionP,68.26,mm,length,68.26,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp34 AND Exp70  
GADimensionP,82.55,mm,length,82.55,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp34 AND Exp70  
GADimensionP,123.83,mm,length,123.83,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp34 AND Exp70  
GADimensionP,149.22,mm,length,149.22,Exp1 AND Exp8 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp34 AND Exp70  
