ColumnName,Value,Units,UnitsType,Notes,Expression
GADrawing1,FPD470.1,,,WMF,Exp1 AND Exp10 AND Exp36
GADrawing1,FPD470.2,,,WMF,Exp1 AND Exp37 AND Exp38
GADrawing1,FPD470.3,,,WMF,Exp1 AND Exp40 AND Exp36 AND Exp41
GADrawing1,FPD470.4,,,WMF,Exp1 AND Exp40 AND Exp36 AND Exp42
GADrawing1,FPD470.5,,,WMC,Exp2 AND Exp36 AND Exp40 AND Exp43
GADrawing1,FPD470.6,,,WMC,Exp2 AND Exp37 AND Exp40 AND Exp44
GADrawing1,FPD470.7,,,WMP,Exp3 AND Exp36 AND Exp38 AND Exp45
GADrawing1,FPD470.8,,,WMP,Exp3 AND Exp36 AND Exp46 AND Exp47
GADrawing1,FPD470.9,,,WMP,Exp3 AND Exp36 AND Exp40  AND Exp39
GADrawing1,FPD470.10,,,WMP RTJ,Exp3 AND Exp49 AND Exp48 AND Exp6
GADrawing1,FPD470.11,,,WMP RTJ,Exp3 AND Exp49 AND Exp48 AND Exp46
GADrawing1,FPD470.12,,,WMF RTJ,Exp1 AND Exp49 AND Exp42 AND  Exp51 AND Exp50
GADrawing1,FPD470.13,,,WMF RTJ,Exp1 AND Exp49 AND Exp41 AND Exp51 AND Exp50
GADimensionL,20.86,in,length,"Line Size 1.5""150 Class",Exp1 AND Exp13 AND Exp4 AND Exp36 AND Exp42
GADimensionL,21.5,in,length,"Line Size 2""150 Class",Exp1 AND Exp14 AND Exp4 AND Exp36AND Exp42
GADimensionL,24.5,in,length,"Line Size 3""150 Class",Exp1 AND Exp16 AND Exp4 AND Exp36AND Exp42
GADimensionL,35.5,in,length,"Line Size 4""150 Class",Exp1 AND Exp18 AND Exp4 AND Exp36 AND Exp42
GADimensionL,40.5,in,length,"Line Size 6""150 Class",Exp1 AND Exp20 AND Exp4 AND Exp36 AND Exp42
GADimensionL,43,in,length,"Line Size 8""150 Class",Exp1 AND Exp21 AND Exp4 AND Exp36 AND Exp42
GADimensionL,45,in,length,"Line Size 10""150 Class",Exp1 AND Exp22 AND Exp4 AND Exp36 AND Exp42
GADimensionL,52,in,length,"Line Size 12""150 Class",Exp1 AND Exp23 AND Exp4 AND Exp36 AND Exp42
GADimensionL,55,in,length,"Line Size 14""150 Class",Exp1 AND Exp24 AND Exp4 AND Exp36 AND Exp42
GADimensionL,58,in,length,"Line Size 16""150 Class",Exp1 AND Exp25 AND Exp4 AND Exp36 AND Exp42
GADimensionL,62,in,length,"Line Size 18""150 Class",Exp1 AND Exp26 AND Exp4 AND Exp36 AND Exp42
GADimensionL,66.37,in,length,"Line Size 20""150 Class",Exp1 AND Exp27 AND Exp4 AND Exp36 AND Exp42
GADimensionL,73,in,length,"Line Size 24""150 Class",Exp1 AND Exp29 AND Exp4 AND Exp36 AND Exp42
GADimensionL,21.37,in,length,"Line Size 1.5""300 Class",Exp1 AND Exp13 AND Exp5 AND Exp36 AND Exp42
GADimensionL,22,in,length,"Line Size 2""300 Class",Exp1 AND Exp14 AND Exp5 AND Exp36 AND Exp42
GADimensionL,25.25,in,length,"Line Size 3""300 Class",Exp1 AND Exp16 AND Exp5 AND Exp36 AND Exp42
GADimensionL,36.25,in,length,"Line Size 4""300 Class",Exp1 AND Exp18 AND Exp5 AND Exp36 AND Exp42
GADimensionL,41.25,in,length,"Line Size 6""300 Class",Exp1 AND Exp20 AND Exp5 AND Exp36 AND Exp42
GADimensionL,43.75,in,length,"Line Size 8""300 Class",Exp1 AND Exp21 AND Exp5 AND Exp36 AND Exp42
GADimensionL,46.25,in,length,"Line Size 10""300 Class",Exp1 AND Exp22 AND Exp5 AND Exp36 AND Exp42
GADimensionL,53.25,in,length,"Line Size 12""300 Class",Exp1 AND Exp23 AND Exp5 AND Exp36 AND Exp42
GADimensionL,56.25,in,length,"Line Size 14""300 Class",Exp1 AND Exp24 AND Exp5 AND Exp36 AND Exp42
GADimensionL,59.5,in,length,"Line Size 16""300 Class",Exp1 AND Exp25 AND Exp5 AND Exp36 AND Exp42
GADimensionL,63.5,in,length,"Line Size 18""300 Class",Exp1 AND Exp26 AND Exp5 AND Exp36 AND Exp42
GADimensionL,67.75,in,length,"Line Size 20""300 Class",Exp1 AND Exp27 AND Exp5 AND Exp36 AND Exp42
GADimensionL,74.25,in,length,"Line Size 24""300 Class",Exp1 AND Exp29 AND Exp5 AND Exp36 AND Exp42
GADimensionL,22,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp13 AND Exp6 AND Exp36 AND Exp42
GADimensionL,22.75,in,length,"Line Size 2""600 Class",Exp1 AND Exp14 AND Exp6 AND Exp36 AND Exp42
GADimensionL,26,in,length,"Line Size 3""600 Class",Exp1 AND Exp16 AND Exp6 AND Exp36 AND Exp42
GADimensionL,38,in,length,"Line Size 4""600 Class",Exp1 AND Exp18 AND Exp6 AND Exp36 AND Exp42
GADimensionL,43.25,in,length,"Line Size 6""600 Class",Exp1 AND Exp20 AND Exp6 AND Exp36 AND Exp42
GADimensionL,46,in,length,"Line Size 8""600 Class",Exp1 AND Exp21 AND Exp6 AND Exp36 AND Exp42
GADimensionL,49.5,in,length,"Line Size 10""600 Class",Exp1 AND Exp22 AND Exp6 AND Exp36 AND Exp42
GADimensionL,55.75,in,length,"Line Size 12""600 Class",Exp1 AND Exp23 AND Exp6 AND Exp36 AND Exp42
GADimensionL,58.5,in,length,"Line Size 14""600 Class",Exp1 AND Exp24 AND Exp6 AND Exp36 AND Exp42
GADimensionL,62.5,in,length,"Line Size 16""600 Class",Exp1 AND Exp25 AND Exp6 AND Exp36 AND Exp42
GADimensionL,66,in,length,"Line Size 18""600 Class",Exp1 AND Exp26 AND Exp6 AND Exp36 AND Exp42
GADimensionL,70.5,in,length,"Line Size 20""600 Class",Exp1 AND Exp27 AND Exp6 AND Exp36 AND Exp42
GADimensionL,77.5,in,length,"Line Size 24""600 Class",Exp1 AND Exp29 AND Exp6 AND Exp36 AND Exp42
GADimensionL,23,in,length,"Line Size 1.5""900 Class",Exp1 AND Exp13 AND Exp7 AND Exp36 AND Exp42
GADimensionL,25,in,length,"Line Size 2""900 Class",Exp1 AND Exp14 AND Exp7 AND Exp36 AND Exp42
GADimensionL,27.5,in,length,"Line Size 3""900 Class",Exp1 AND Exp16 AND Exp7 AND Exp36 AND Exp42
GADimensionL,39,in,length,"Line Size 4""900 Class",Exp1 AND Exp18 AND Exp7 AND Exp36 AND Exp42
GADimensionL,45,in,length,"Line Size 6""900 Class",Exp1 AND Exp20 AND Exp7 AND Exp36 AND Exp42
GADimensionL,48.25,in,length,"Line Size 8""900 Class",Exp1 AND Exp21 AND Exp7 AND Exp36 AND Exp42
GADimensionL,52,in,length,"Line Size 10""900 Class",Exp1 AND Exp22 AND Exp7 AND Exp36 AND Exp42
GADimensionL,59.25,in,length,"Line Size 12""900 Class",Exp1 AND Exp23 AND Exp7 AND Exp36 AND Exp42
GADimensionL,62.25,in,length,"Line Size 14""900 Class",Exp1 AND Exp24 AND Exp7 AND Exp36 AND Exp42
GADimensionL,65.5,in,length,"Line Size 16""900 Class",Exp1 AND Exp25 AND Exp7 AND Exp36 AND Exp42
GADimensionL,69.5,in,length,"Line Size 18""900 Class",Exp1 AND Exp26 AND Exp7 AND Exp36 AND Exp42
GADimensionL,23,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp13 AND Exp8 AND Exp36 AND Exp42
GADimensionL,25,in,length,"Line Size 2""1500 Class",Exp1 AND Exp14 AND Exp8 AND Exp36 AND Exp42
GADimensionL,28.75,in,length,"Line Size 3""1500 Class",Exp1 AND Exp16 AND Exp8 AND Exp36 AND Exp42
GADimensionL,39.75,in,length,"Line Size 4""1500 Class",Exp1 AND Exp18 AND Exp8 AND Exp36 AND Exp42
GADimensionL,47.5,in,length,"Line Size 6""1500 Class",Exp1 AND Exp20 AND Exp8 AND Exp36 AND Exp42
GADimensionL,52.25,in,length,"Line Size 8""1500 Class",Exp1 AND Exp21 AND Exp8 AND Exp36 AND Exp42
GADimensionL,57.5,in,length,"Line Size 10""1500 Class",Exp1 AND Exp22 AND Exp8 AND Exp36 AND Exp42
GADimensionL,65.75,in,length,"Line Size 12""1500 Class",Exp1 AND Exp23 AND Exp8 AND Exp36 AND Exp42
GADimensionL,45,in,length,"Line Size 4""2500 Class",Exp1 AND Exp18 AND Exp9 AND Exp36 AND Exp42
GADimensionL,55.5,in,length,"Line Size 6""2500 Class",Exp1 AND Exp20 AND Exp9 AND Exp36 AND Exp42
GADimensionL,20.86,in,length,"Line Size 1.5""150 Class",Exp1 AND Exp13 AND Exp4 AND Exp41 AND Exp36
GADimensionL,21.5,in,length,"Line Size 2""150 Class",Exp1 AND Exp14 AND Exp4 AND Exp41 AND Exp36
GADimensionL,24.5,in,length,"Line Size 3""150 Class",Exp1 AND Exp16 AND Exp4 AND Exp41 AND Exp36
GADimensionL,35.5,in,length,"Line Size 4""150 Class",Exp1 AND Exp18 AND Exp4 AND Exp41 AND Exp36
GADimensionL,40.5,in,length,"Line Size 5""150 Class",Exp1 AND Exp19 AND Exp4 AND Exp41 AND Exp36
GADimensionL,40.5,in,length,"Line Size 6""150 Class",Exp1 AND Exp20 AND Exp4 AND Exp41 AND Exp36
GADimensionL,43,in,length,"Line Size 8""150 Class",Exp1 AND Exp21 AND Exp4 AND Exp41 AND Exp36
GADimensionL,45,in,length,"Line Size 10""150 Class",Exp1 AND Exp22 AND Exp4 AND Exp41 AND Exp36
GADimensionL,52,in,length,"Line Size 12""150 Class",Exp1 AND Exp23 AND Exp4 AND Exp41 AND Exp36
GADimensionL,55,in,length,"Line Size 14""150 Class",Exp1 AND Exp24 AND Exp4 AND Exp41 AND Exp36
GADimensionL,58,in,length,"Line Size 16""150 Class",Exp1 AND Exp25 AND Exp4 AND Exp41 AND Exp36
GADimensionL,62,in,length,"Line Size 18""150 Class",Exp1 AND Exp26 AND Exp4 AND Exp41 AND Exp36
GADimensionL,66.37,in,length,"Line Size 20""150 Class",Exp1 AND Exp27 AND Exp4 AND Exp41 AND Exp36
GADimensionL,73,in,length,"Line Size 24""150 Class",Exp1 AND Exp29 AND Exp4 AND Exp41 AND Exp36
GADimensionL,21.37,in,length,"Line Size 1.5""300 Class",Exp1 AND Exp13 AND Exp5 AND Exp41 AND Exp36
GADimensionL,22,in,length,"Line Size 2""300 Class",Exp1 AND Exp14 AND Exp5 AND Exp41 AND Exp36
GADimensionL,25.25,in,length,"Line Size 3""300 Class",Exp1 AND Exp16 AND Exp5 AND Exp41 AND Exp36
GADimensionL,36.25,in,length,"Line Size 4""300 Class",Exp1 AND Exp18 AND Exp5 AND Exp41 AND Exp36
GADimensionL,41.25,in,length,"Line Size 5""300 Class",Exp1 AND Exp19 AND Exp5 AND Exp41 AND Exp36
GADimensionL,41.25,in,length,"Line Size 6""300 Class",Exp1 AND Exp20 AND Exp5 AND Exp41 AND Exp36
GADimensionL,43.75,in,length,"Line Size 8""300 Class",Exp1 AND Exp21 AND Exp5 AND Exp41 AND Exp36
GADimensionL,46.25,in,length,"Line Size 10""300 Class",Exp1 AND Exp22 AND Exp5 AND Exp41 AND Exp36
GADimensionL,53.25,in,length,"Line Size 12""300 Class",Exp1 AND Exp23 AND Exp5 AND Exp41 AND Exp36
GADimensionL,56.25,in,length,"Line Size 14""300 Class",Exp1 AND Exp24 AND Exp5 AND Exp41 AND Exp36
GADimensionL,59.5,in,length,"Line Size 16""300 Class",Exp1 AND Exp25 AND Exp5 AND Exp41 AND Exp36
GADimensionL,63.5,in,length,"Line Size 18""300 Class",Exp1 AND Exp26 AND Exp5 AND Exp41 AND Exp36
GADimensionL,67.75,in,length,"Line Size 20""300 Class",Exp1 AND Exp27 AND Exp5 AND Exp41 AND Exp36
GADimensionL,74.25,in,length,"Line Size 24""300 Class",Exp1 AND Exp29 AND Exp5 AND Exp41 AND Exp36
GADimensionL,22,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp13 AND Exp6 AND Exp41 AND Exp36
GADimensionL,22.75,in,length,"Line Size 2""600 Class",Exp1 AND Exp14 AND Exp6 AND Exp41 AND Exp36
GADimensionL,26,in,length,"Line Size 3""600 Class",Exp1 AND Exp16 AND Exp6 AND Exp41 AND Exp36
GADimensionL,38,in,length,"Line Size 4""600 Class",Exp1 AND Exp18 AND Exp6 AND Exp41 AND Exp36
GADimensionL,43,in,length,"Line Size 5""600 Class",Exp1 AND Exp19 AND Exp6 AND Exp41 AND Exp36
GADimensionL,43.25,in,length,"Line Size 6""600 Class",Exp1 AND Exp20 AND Exp6 AND Exp41 AND Exp36
GADimensionL,46,in,length,"Line Size 8""600 Class",Exp1 AND Exp21 AND Exp6 AND Exp41 AND Exp36
GADimensionL,49.5,in,length,"Line Size 10""600 Class",Exp1 AND Exp22 AND Exp6 AND Exp41 AND Exp36
GADimensionL,55.75,in,length,"Line Size 12""600 Class",Exp1 AND Exp23 AND Exp6 AND Exp41 AND Exp36
GADimensionL,58.5,in,length,"Line Size 14""600 Class",Exp1 AND Exp24 AND Exp6 AND Exp41 AND Exp36
GADimensionL,62.5,in,length,"Line Size 16""600 Class",Exp1 AND Exp25 AND Exp6 AND Exp41 AND Exp36
GADimensionL,66,in,length,"Line Size 18""600 Class",Exp1 AND Exp26 AND Exp6 AND Exp41 AND Exp36
GADimensionL,70.5,in,length,"Line Size 20""600 Class",Exp1 AND Exp27 AND Exp6 AND Exp41 AND Exp36
GADimensionL,77.5,in,length,"Line Size 24""600 Class",Exp1 AND Exp29 AND Exp6 AND Exp41 AND Exp36
GADimensionL,23,in,length,"Line Size 1.5""900 Class",Exp1 AND Exp13 AND Exp7 AND Exp41 AND Exp36
GADimensionL,25,in,length,"Line Size 2""900 Class",Exp1 AND Exp14 AND Exp7 AND Exp41 AND Exp36
GADimensionL,27.5,in,length,"Line Size 3""900 Class",Exp1 AND Exp16 AND Exp7 AND Exp41 AND Exp36
GADimensionL,39,in,length,"Line Size 4""900 Class",Exp1 AND Exp18 AND Exp7 AND Exp41 AND Exp36
GADimensionL,44,in,length,"Line Size 5""900 Class",Exp1 AND Exp19 AND Exp7 AND Exp41 AND Exp36
GADimensionL,45,in,length,"Line Size 6""900 Class",Exp1 AND Exp20 AND Exp7 AND Exp41 AND Exp36
GADimensionL,48.25,in,length,"Line Size 8""900 Class",Exp1 AND Exp21 AND Exp7 AND Exp41 AND Exp36
GADimensionL,52,in,length,"Line Size 10""900 Class",Exp1 AND Exp22 AND Exp7 AND Exp41 AND Exp36
GADimensionL,59.25,in,length,"Line Size 12""900 Class",Exp1 AND Exp23 AND Exp7 AND Exp41 AND Exp36
GADimensionL,62.25,in,length,"Line Size 14""900 Class",Exp1 AND Exp24 AND Exp7 AND Exp41 AND Exp36
GADimensionL,65.5,in,length,"Line Size 16""900 Class",Exp1 AND Exp25 AND Exp7 AND Exp41 AND Exp36
GADimensionL,69.5,in,length,"Line Size 18""900 Class",Exp1 AND Exp26 AND Exp7 AND Exp41 AND Exp36
GADimensionL,23,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp13 AND Exp8 AND Exp41 AND Exp36
GADimensionL,25,in,length,"Line Size 2""1500 Class",Exp1 AND Exp14 AND Exp8 AND Exp41 AND Exp36
GADimensionL,28.75,in,length,"Line Size 3""1500 Class",Exp1 AND Exp16 AND Exp8 AND Exp41 AND Exp36
GADimensionL,39.75,in,length,"Line Size 4""1500 Class",Exp1 AND Exp18 AND Exp8 AND Exp41 AND Exp36
GADimensionL,46.25,in,length,"Line Size 5""1500 Class",Exp1 AND Exp19 AND Exp8 AND Exp41 AND Exp36
GADimensionL,47.5,in,length,"Line Size 6""1500 Class",Exp1 AND Exp20 AND Exp8 AND Exp41 AND Exp36
GADimensionL,52.25,in,length,"Line Size 8""1500 Class",Exp1 AND Exp21 AND Exp8 AND Exp41 AND Exp36
GADimensionL,57.5,in,length,"Line Size 10""1500 Class",Exp1 AND Exp22 AND Exp8 AND Exp41 AND Exp36
GADimensionL,65.75,in,length,"Line Size 12""1500 Class",Exp1 AND Exp23 AND Exp8 AND Exp41 AND Exp36
GADimensionL,25.25,in,length,"Line Size 1.5""2500 Class",Exp1 AND Exp13 AND Exp9 AND Exp41 AND Exp36
GADimensionL,27,in,length,"Line Size 2""2500 Class",Exp1 AND Exp14 AND Exp9 AND Exp41 AND Exp36
GADimensionL,32.75,in,length,"Line Size 3""2500 Class",Exp1 AND Exp16 AND Exp9 AND Exp41 AND Exp36
GADimensionL,45,in,length,"Line Size 4""2500 Class",Exp1 AND Exp18 AND Exp9 AND Exp41 AND Exp36
GADimensionL,52,in,length,"Line Size 5""2500 Class",Exp1 AND Exp19 AND Exp9 AND Exp41 AND Exp36
GADimensionL,55.5,in,length,"Line Size 6""2500 Class",Exp1 AND Exp20 AND Exp9 AND Exp41 AND Exp36
GADimensionL,30,in,length,"Line Size 4""150 Class",Exp1 AND Exp37 AND Exp18 AND Exp4
GADimensionL,34,in,length,"Line Size 6""150 Class",Exp1 AND Exp37 AND Exp20 AND Exp4
GADimensionL,40,in,length,"Line Size 8""150 Class",Exp1 AND Exp37 AND Exp21 AND Exp4
GADimensionL,42,in,length,"Line Size 10""150 Class",Exp1 AND Exp37 AND Exp22 AND Exp4
GADimensionL,44,in,length,"Line Size 12""150 Class",Exp1 AND Exp37 AND Exp23 AND Exp4
GADimensionL,46,in,length,"Line Size 14""150 Class",Exp1 AND Exp37 AND Exp24 AND Exp4
GADimensionL,49,in,length,"Line Size 16""150 Class",Exp1 AND Exp37 AND Exp25 AND Exp4
GADimensionL,52,in,length,"Line Size 18""150 Class",Exp1 AND Exp37 AND Exp26 AND Exp4
GADimensionL,56,in,length,"Line Size 20""150 Class",Exp1 AND Exp37 AND Exp27 AND Exp4
GADimensionL,62,in,length,"Line Size 24""150 Class",Exp1 AND Exp37 AND Exp29 AND Exp4
GADimensionL,30,in,length,"Line Size 4""300 Class",Exp1 AND Exp37 AND Exp18 AND Exp5
GADimensionL,34,in,length,"Line Size 6""300 Class",Exp1 AND Exp37 AND Exp20 AND Exp5
GADimensionL,40,in,length,"Line Size 8""300 Class",Exp1 AND Exp37 AND Exp21 AND Exp5
GADimensionL,42,in,length,"Line Size 10""300 Class",Exp1 AND Exp37 AND Exp22 AND Exp5
GADimensionL,44,in,length,"Line Size 12""300 Class",Exp1 AND Exp37 AND Exp23 AND Exp5
GADimensionL,46,in,length,"Line Size 14""300 Class",Exp1 AND Exp37 AND Exp24 AND Exp5
GADimensionL,49,in,length,"Line Size 16""300 Class",Exp1 AND Exp37 AND Exp25 AND Exp5
GADimensionL,52,in,length,"Line Size 18""300 Class",Exp1 AND Exp37 AND Exp26 AND Exp5
GADimensionL,56,in,length,"Line Size 20""300 Class",Exp1 AND Exp37 AND Exp27 AND Exp5
GADimensionL,62,in,length,"Line Size 24""300 Class",Exp1 AND Exp37 AND Exp29 AND Exp5
GADimensionL,30,in,length,"Line Size 4""600 Class",Exp1 AND Exp37 AND Exp18 AND Exp6
GADimensionL,34,in,length,"Line Size 6""600 Class",Exp1 AND Exp37 AND Exp20 AND Exp6
GADimensionL,40,in,length,"Line Size 8""600 Class",Exp1 AND Exp37 AND Exp21 AND Exp6
GADimensionL,42,in,length,"Line Size 10""600 Class",Exp1 AND Exp37 AND Exp22 AND Exp6
GADimensionL,44,in,length,"Line Size 12""600 Class",Exp1 AND Exp37 AND Exp23 AND Exp6
GADimensionL,46,in,length,"Line Size 14""600 Class",Exp1 AND Exp37 AND Exp24 AND Exp6
GADimensionL,49,in,length,"Line Size 16""600 Class",Exp1 AND Exp37 AND Exp25 AND Exp6
GADimensionL,52,in,length,"Line Size 18""600 Class",Exp1 AND Exp37 AND Exp26 AND Exp6
GADimensionL,56,in,length,"Line Size 20""600 Class",Exp1 AND Exp37 AND Exp27 AND Exp6
GADimensionL,62,in,length,"Line Size 24""600 Class",Exp1 AND Exp37 AND Exp29 AND Exp6
GADimensionL,73.5,in,length,"Line Size 26""150 Class",Exp1 AND Exp30 AND Exp4 AND Exp42 AND Exp36
GADimensionL,72.88,in,length,"Line Size 28""150 Class",Exp1 AND Exp31 AND Exp4 AND Exp42 AND Exp36
GADimensionL,79.5,in,length,"Line Size 30""150 Class",Exp1 AND Exp32 AND Exp4 AND Exp42 AND Exp36
GADimensionL,81.5,in,length,"Line Size 34""150 Class",Exp1 AND Exp34 AND Exp4 AND Exp42 AND Exp36
GADimensionL,81.38,in,length,"Line Size 36""150 Class",Exp1 AND Exp35 AND Exp4 AND Exp42 AND Exp36
GADimensionL,78.5,in,length,"Line Size 26""300 Class",Exp1 AND Exp30 AND Exp5 AND Exp42 AND Exp36
GADimensionL,78.5,in,length,"Line Size 28""300 Class",Exp1 AND Exp31 AND Exp5 AND Exp42 AND Exp36
GADimensionL,85.25,in,length,"Line Size 30""300 Class",Exp1 AND Exp32 AND Exp5 AND Exp42 AND Exp36
GADimensionL,88,in,length,"Line Size 34""300 Class",Exp1 AND Exp34 AND Exp5 AND Exp42 AND Exp36
GADimensionL,88,in,length,"Line Size 36""300 Class",Exp1 AND Exp35 AND Exp5 AND Exp42 AND Exp36
GADimensionL,73.5,in,length,"Line Size 26""150 Class",Exp1 AND Exp30 AND Exp4 AND Exp41 AND Exp36
GADimensionL,72.88,in,length,"Line Size 28""150 Class",Exp1 AND Exp31 AND Exp4 AND Exp41 AND Exp36
GADimensionL,79.5,in,length,"Line Size 30""150 Class",Exp1 AND Exp32 AND Exp4 AND Exp41 AND Exp36
GADimensionL,81.5,in,length,"Line Size 34""150 Class",Exp1 AND Exp34 AND Exp4 AND Exp41 AND Exp36
GADimensionL,81.38,in,length,"Line Size 36""150 Class",Exp1 AND Exp35 AND Exp4 AND Exp41 AND Exp36
GADimensionL,78.5,in,length,"Line Size 26""300 Class",Exp1 AND Exp30 AND Exp5 AND Exp41 AND Exp36
GADimensionL,78.5,in,length,"Line Size 28""300 Class",Exp1 AND Exp31 AND Exp5 AND Exp41 AND Exp36
GADimensionL,85.25,in,length,"Line Size 30""300 Class",Exp1 AND Exp32 AND Exp5 AND Exp41 AND Exp36
GADimensionL,88,in,length,"Line Size 34""300 Class",Exp1 AND Exp34 AND Exp5 AND Exp41 AND Exp36
GADimensionL,88,in,length,"Line Size 36""300 Class",Exp1 AND Exp35 AND Exp5 AND Exp41 AND Exp36
GADimensionL,35.5,in,length,"Line Size 4""150 Class",Exp2 AND Exp36 AND Exp18 AND Exp4
GADimensionL,40.5,in,length,"Line Size 6""150 Class",Exp2 AND Exp36 AND Exp20 AND Exp4
GADimensionL,43,in,length,"Line Size 8""150 Class",Exp2 AND Exp36 AND Exp21 AND Exp4
GADimensionL,45,in,length,"Line Size 10""150 Class",Exp2 AND Exp36 AND Exp22 AND Exp4
GADimensionL,52,in,length,"Line Size 12""150 Class",Exp2 AND Exp36 AND Exp23 AND Exp4
GADimensionL,55,in,length,"Line Size 14""150 Class",Exp2 AND Exp36 AND Exp24 AND Exp4
GADimensionL,58,in,length,"Line Size 16""150 Class",Exp2 AND Exp36 AND Exp25 AND Exp4
GADimensionL,62,in,length,"Line Size 18""150 Class",Exp2 AND Exp36 AND Exp26 AND Exp4
GADimensionL,66.37,in,length,"Line Size 20""150 Class",Exp2 AND Exp36 AND Exp27 AND Exp4
GADimensionL,73,in,length,"Line Size 24""150 Class",Exp2 AND Exp36 AND Exp29 AND Exp4
GADimensionL,36.25,in,length,"Line Size 4""300 Class",Exp2 AND Exp36 AND Exp18 AND Exp5
GADimensionL,41.25,in,length,"Line Size 6""300 Class",Exp2 AND Exp36 AND Exp20 AND Exp5
GADimensionL,43.75,in,length,"Line Size 8""300 Class",Exp2 AND Exp36 AND Exp21 AND Exp5
GADimensionL,46.25,in,length,"Line Size 10""300 Class",Exp2 AND Exp36 AND Exp22 AND Exp5
GADimensionL,53.25,in,length,"Line Size 12""300 Class",Exp2 AND Exp36 AND Exp23 AND Exp5
GADimensionL,56.25,in,length,"Line Size 14""300 Class",Exp2 AND Exp36 AND Exp24 AND Exp5
GADimensionL,59.5,in,length,"Line Size 16""300 Class",Exp2 AND Exp36 AND Exp25 AND Exp5
GADimensionL,63.5,in,length,"Line Size 18""300 Class",Exp2 AND Exp36 AND Exp26 AND Exp5
GADimensionL,67.75,in,length,"Line Size 20""300 Class",Exp2 AND Exp36 AND Exp27 AND Exp5
GADimensionL,74.25,in,length,"Line Size 24""300 Class",Exp2 AND Exp36 AND Exp29 AND Exp5
GADimensionL,18,in,length,"Line Size 0.5""150,300 Class",Exp2 AND Exp37 AND Exp52 AND Exp40
GADimensionL,19,in,length,"Line Size 1""150,300 Class",Exp2 AND Exp37 AND Exp11 AND Exp40
GADimensionL,20,in,length,"Line Size 1.5""150,300 Class",Exp2 AND Exp37 AND Exp13 AND Exp40
GADimensionL,21,in,length,"Line Size 2""150,300 Class",Exp2 AND Exp37 AND Exp14 AND Exp40
GADimensionL,24,in,length,"Line Size 3""150,300 Class",Exp2 AND Exp37 AND Exp16 AND Exp40
GADimensionL,30,in,length,"Line Size 4""150,300 Class",Exp2 AND Exp37 AND Exp18 AND Exp40
GADimensionL,34,in,length,"Line Size 6""150,300 Class",Exp2 AND Exp37 AND Exp20 AND Exp40
GADimensionL,40,in,length,"Line Size 8""150,300 Class",Exp2 AND Exp37 AND Exp21 AND Exp40
GADimensionL,42,in,length,"Line Size 10""150,300 Class",Exp2 AND Exp37 AND Exp22 AND Exp40
GADimensionL,44,in,length,"Line Size 12""150,300 Class",Exp2 AND Exp37 AND Exp23 AND Exp40
GADimensionL,46,in,length,"Line Size 14""150,300 Class",Exp2 AND Exp37 AND Exp24 AND Exp40
GADimensionL,49,in,length,"Line Size 16""150,300 Class",Exp2 AND Exp37 AND Exp25 AND Exp40
GADimensionL,52,in,length,"Line Size 18""150,300 Class",Exp2 AND Exp37 AND Exp26 AND Exp40
GADimensionL,56,in,length,"Line Size 20""150,300 Class",Exp2 AND Exp37 AND Exp27 AND Exp40
GADimensionL,62,in,length,"Line Size 24""150,300 Class",Exp2 AND Exp37 AND Exp29 AND Exp40
GADimensionL,5,in,length,"Line Size 2""150 Class",Exp3 AND Exp14 AND Exp4 AND Exp36
GADimensionL,5.5,in,length,"Line Size 3""150 Class",Exp3 AND Exp16 AND Exp4 AND Exp36
GADimensionL,7.5,in,length,"Line Size 4""150 Class",Exp3 AND Exp18 AND Exp4 AND Exp36
GADimensionL,10,in,length,"Line Size 6""150 Class",Exp3 AND Exp20 AND Exp4 AND Exp36
GADimensionL,6.5,in,length,"Line Size 1""300 Class",Exp3 AND Exp11 AND Exp5 AND Exp36
GADimensionL,6.75,in,length,"Line Size 1.5""300 Class",Exp3 AND Exp13 AND Exp5 AND Exp36
GADimensionL,6.75,in,length,"Line Size 2""300 Class",Exp3 AND Exp14 AND Exp5 AND Exp36
GADimensionL,7,in,length,"Line Size 3""300 Class",Exp3 AND Exp16 AND Exp5 AND Exp36
GADimensionL,8.75,in,length,"Line Size 4""300 Class",Exp3 AND Exp18 AND Exp5 AND Exp36
GADimensionL,10.88,in,length,"Line Size 6""300 Class",Exp3 AND Exp20 AND Exp5 AND Exp36
GADimensionL,6.5,in,length,"Line Size 1""600 Class",Exp3 AND Exp11 AND Exp6 AND Exp36
GADimensionL,6.75,in,length,"Line Size 1.5""600 Class",Exp3 AND Exp13 AND Exp6 AND Exp36
GADimensionL,6.75,in,length,"Line Size 2""600 Class",Exp3 AND Exp14 AND Exp6 AND Exp36
GADimensionL,7,in,length,"Line Size 3""600 Class",Exp3 AND Exp16 AND Exp6 AND Exp36
GADimensionL,10,in,length,"Line Size 4""600 Class",Exp3 AND Exp18 AND Exp6 AND Exp36
GADimensionL,12.75,in,length,"Line Size 6""600 Class",Exp3 AND Exp20 AND Exp6 AND Exp36
