"ColumnName","Value","Units","UnitsType","Expression","Notes"
"PlateODiaA","355","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp43 AND Exp30","DN100 FF CL2500"
"PlateODiaA","230","mm","Length","Exp2 AND Exp3 AND Exp43 AND Exp27 AND Exp10","DN100 FF CL150"
"PlateODiaA","255","mm","Length","Exp2 AND Exp3 AND Exp43 AND Exp42 AND Exp10","DN100 FF CL300"
"PlateODiaA","275","mm","Length","Exp2 AND Exp3 AND Exp43 AND Exp45 AND Exp10","DN100 FF CL600"
"PlateODiaA","290","mm","Length","Exp2 AND Exp3 AND Exp43 AND Exp38 AND Exp10","DN100 FF CL900"
"PlateODiaA","310","mm","Length","Exp2 AND Exp3 AND Exp43 AND Exp39 AND Exp10","DN100 FF CL1500"
"PlateODiaA","355","mm","Length","Exp2 AND Exp3 AND Exp43 AND Exp30 AND Exp10","DN100 FF CL2500"
"PlateODiaA","280","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp46 AND Exp63","DN125 FF CL300,400"
"PlateODiaA","330","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp46 AND Exp45","DN125 FF CL600"
"PlateODiaA","350","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp46 AND Exp38","DN125 FF CL900"
"PlateODiaA","375","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp46 AND Exp39","DN125 FF CL1500"
"PlateODiaA","420","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp46 AND Exp30","DN125 FF CL2500"
"PlateODiaA","255","mm","Length","Exp2 AND Exp3 AND Exp46 AND Exp27 AND Exp10","DN125 FF CL150"
"PlateODiaA","280","mm","Length","Exp2 AND Exp3 AND Exp46 AND Exp42 AND Exp10","DN125 FF CL300"
"PlateODiaA","330","mm","Length","Exp2 AND Exp3 AND Exp46 AND Exp45 AND Exp10","DN125 FF CL600"
"PlateODiaA","350","mm","Length","Exp2 AND Exp3 AND Exp46 AND Exp38 AND Exp10","DN125 FF CL900"
"PlateODiaA","375","mm","Length","Exp2 AND Exp3 AND Exp46 AND Exp39 AND Exp10","DN125 FF CL1500"
"PlateODiaA","420","mm","Length","Exp2 AND Exp3 AND Exp46 AND Exp30 AND Exp10","DN125 FF CL2500"
"PlateODiaA","320","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp47 AND Exp63","DN150 FF CL300,400"
"PlateODiaA","355","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp47 AND Exp45","DN150 FF CL600"
"PlateODiaA","380","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp47 AND Exp38","DN150 FF CL900"
"PlateODiaA","395","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp47 AND Exp39","DN150 FF CL1500"
"PlateODiaA","485","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp47 AND Exp30","DN150 FF CL2500"
"PlateODiaA","280","mm","Length","Exp2 AND Exp3 AND Exp47 AND Exp27 AND Exp10","DN150 FF CL150"
"PlateODiaA","320","mm","Length","Exp2 AND Exp3 AND Exp47 AND Exp42 AND Exp10","DN150 FF CL300"
"PlateODiaA","355","mm","Length","Exp2 AND Exp3 AND Exp47 AND Exp45 AND Exp10","DN150 FF CL600"
"PlateODiaA","380","mm","Length","Exp2 AND Exp3 AND Exp47 AND Exp38 AND Exp10","DN150 FF CL900"
"PlateODiaA","395","mm","Length","Exp2 AND Exp3 AND Exp47 AND Exp39 AND Exp10","DN150 FF CL1500"
"PlateODiaA","485","mm","Length","Exp2 AND Exp3 AND Exp47 AND Exp30 AND Exp10","DN150 FF CL2500"
"PlateODiaA","380","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp48 AND Exp63","DN200 FF CL300,400"
"PlateODiaA","420","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp48 AND Exp45","DN200 FF CL600"
"PlateODiaA","470","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp48 AND Exp38","DN200 FF CL900"
"PlateODiaA","485","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp48 AND Exp39","DN200 FF CL1500"
"PlateODiaA","550","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp48 AND Exp30","DN200 FF CL2500"
"PlateODiaA","345","mm","Length","Exp2 AND Exp3 AND Exp48 AND Exp27 AND Exp10","DN200 FF CL150"
"PlateODiaA","380","mm","Length","Exp2 AND Exp3 AND Exp48 AND Exp42 AND Exp10","DN200 FF CL300"
"PlateODiaA","420","mm","Length","Exp2 AND Exp3 AND Exp48 AND Exp45 AND Exp10","DN200 FF CL600"
"PlateODiaA","470","mm","Length","Exp2 AND Exp3 AND Exp48 AND Exp38 AND Exp10","DN200 FF CL900"
"PlateODiaA","485","mm","Length","Exp2 AND Exp3 AND Exp48 AND Exp39 AND Exp10","DN200 FF CL1500"
"PlateODiaA","550","mm","Length","Exp2 AND Exp3 AND Exp48 AND Exp30 AND Exp10","DN200 FF CL2500"
"PlateODiaA","445","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp49 AND Exp63","DN250 FF CL300,400"
"PlateODiaA","510","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp49 AND Exp45","DN250 FF CL600"
"PlateODiaA","545","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp49 AND Exp38","DN250 FF CL900"
"PlateODiaA","585","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp49 AND Exp39","DN250 FF CL1500"
"PlateODiaA","675","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp49 AND Exp30","DN250 FF CL2500"
"PlateODiaA","405","mm","Length","Exp2 AND Exp3 AND Exp49 AND Exp27 AND Exp10","DN250 FF CL150"
"PlateODiaA","445","mm","Length","Exp2 AND Exp3 AND Exp49 AND Exp42 AND Exp10","DN250 FF CL300"
"PlateODiaA","510","mm","Length","Exp2 AND Exp3 AND Exp49 AND Exp45 AND Exp10","DN250 FF CL600"
"PlateODiaA","545","mm","Length","Exp2 AND Exp3 AND Exp49 AND Exp38 AND Exp10","DN250 FF CL900"
"PlateODiaA","585","mm","Length","Exp2 AND Exp3 AND Exp49 AND Exp39 AND Exp10","DN250 FF CL1500"
"PlateODiaA","675","mm","Length","Exp2 AND Exp3 AND Exp49 AND Exp30 AND Exp10","DN250 FF CL2500"
"PlateODiaA","520","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp50 AND Exp63","DN300 FF CL300,400"
"PlateODiaA","560","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp50 AND Exp45","DN300 FF CL600"
"PlateODiaA","610","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp50 AND Exp38","DN300 FF CL900"
"PlateODiaA","675","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp50 AND Exp39","DN300 FF CL1500"
"PlateODiaA","760","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp50 AND Exp30","DN300 FF CL2500"
"PlateODiaA","485","mm","Length","Exp2 AND Exp3 AND Exp50 AND Exp27 AND Exp10","DN300 FF CL150"
"PlateODiaA","520","mm","Length","Exp2 AND Exp3 AND Exp50 AND Exp42 AND Exp10","DN300 FF CL300"
"PlateODiaA","560","mm","Length","Exp2 AND Exp3 AND Exp50 AND Exp45 AND Exp10","DN300 FF CL600"
"PlateODiaA","610","mm","Length","Exp2 AND Exp3 AND Exp50 AND Exp38 AND Exp10","DN300 FF CL900"
"PlateODiaA","675","mm","Length","Exp2 AND Exp3 AND Exp50 AND Exp39 AND Exp10","DN300 FF CL1500"
"PlateODiaA","760","mm","Length","Exp2 AND Exp3 AND Exp50 AND Exp30 AND Exp10","DN300 FF CL2500"
"PlateODiaA","585","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp51 AND Exp63","DN350 FF CL300,400"
"PlateODiaA","605","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp51 AND Exp45","DN350 FF CL600"
"PlateODiaA","640","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp51 AND Exp38","DN350 FF CL900"
"PlateODiaA","750","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp51 AND Exp39","DN350 FF CL1500"
"PlateODiaA","535","mm","Length","Exp2 AND Exp3 AND Exp51 AND Exp27 AND Exp10","DN350 FF CL150"
"PlateODiaA","585","mm","Length","Exp2 AND Exp3 AND Exp51 AND Exp42 AND Exp10","DN350 FF CL300"
"PlateODiaA","605","mm","Length","Exp2 AND Exp3 AND Exp51 AND Exp45 AND Exp10","DN350 FF CL600"
"PlateODiaA","640","mm","Length","Exp2 AND Exp3 AND Exp51 AND Exp38 AND Exp10","DN350 FF CL900"
"PlateODiaA","750","mm","Length","Exp2 AND Exp3 AND Exp51 AND Exp39 AND Exp10","DN350 FF CL1500"
"PlateODiaA","650","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp52 AND Exp63","DN400 FF CL300,400"
"PlateODiaA","685","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp52 AND Exp45","DN400 FF CL600"
"PlateODiaA","705","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp52 AND Exp38","DN400 FF CL900"
"PlateODiaA","825","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp52 AND Exp39","DN400 FF CL1500"
"PlateODiaA","595","mm","Length","Exp2 AND Exp3 AND Exp52 AND Exp27 AND Exp10","DN400 FF CL150"
"PlateODiaA","650","mm","Length","Exp2 AND Exp3 AND Exp52 AND Exp42 AND Exp10","DN400 FF CL300"
"PlateODiaA","685","mm","Length","Exp2 AND Exp3 AND Exp52 AND Exp45 AND Exp10","DN400 FF CL600"
"PlateODiaA","705","mm","Length","Exp2 AND Exp3 AND Exp52 AND Exp38 AND Exp10","DN400 FF CL900"
"PlateODiaA","825","mm","Length","Exp2 AND Exp3 AND Exp52 AND Exp39 AND Exp10","DN400 FF CL1500"
"PlateODiaA","710","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp53 AND Exp63","DN450 FF CL300,400"
"PlateODiaA","745","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp53 AND Exp45","DN450 FF CL600"
"PlateODiaA","785","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp53 AND Exp38","DN450 FF CL900"
"PlateODiaA","915","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp53 AND Exp39","DN450 FF CL1500"
"PlateODiaA","635","mm","Length","Exp2 AND Exp3 AND Exp53 AND Exp27 AND Exp10","DN450 FF CL150"
"PlateODiaA","710","mm","Length","Exp2 AND Exp3 AND Exp53 AND Exp42 AND Exp10","DN450 FF CL300"
"PlateODiaA","745","mm","Length","Exp2 AND Exp3 AND Exp53 AND Exp45 AND Exp10","DN450 FF CL600"
"PlateODiaA","785","mm","Length","Exp2 AND Exp3 AND Exp53 AND Exp38 AND Exp10","DN450 FF CL900"
"PlateODiaA","915","mm","Length","Exp2 AND Exp3 AND Exp53 AND Exp39 AND Exp10","DN450 FF CL1500"
"PlateODiaA","775","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp54 AND Exp63","DN500 FF CL300,400"
"PlateODiaA","815","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp54 AND Exp45","DN500 FF CL600"
"PlateODiaA","855","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp54 AND Exp38","DN500 FF CL900"
"PlateODiaA","985","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp54 AND Exp39","DN500 FF CL1500"
"PlateODiaA","700","mm","Length","Exp2 AND Exp3 AND Exp54 AND Exp27 AND Exp10","DN500 FF CL150"
"PlateODiaA","775","mm","Length","Exp2 AND Exp3 AND Exp54 AND Exp42 AND Exp10","DN500 FF CL300"
"PlateODiaA","815","mm","Length","Exp2 AND Exp3 AND Exp54 AND Exp45 AND Exp10","DN500 FF CL600"
"PlateODiaA","855","mm","Length","Exp2 AND Exp3 AND Exp54 AND Exp38 AND Exp10","DN500 FF CL900"
"PlateODiaA","985","mm","Length","Exp2 AND Exp3 AND Exp54 AND Exp39 AND Exp10","DN500 FF CL1500"
"PlateODiaA","915","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp55 AND Exp63","DN600 FF CL300,400"
"PlateODiaA","940","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp55 AND Exp45","DN600 FF CL600"
"PlateODiaA","1040","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp55 AND Exp38","DN600 FF CL900"
"PlateODiaA","1170","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp55 AND Exp39","DN600 FF CL1500"
"PlateODiaA","815","mm","Length","Exp2 AND Exp3 AND Exp55 AND Exp27 AND Exp10","DN600 FF CL150"
"PlateODiaA","915","mm","Length","Exp2 AND Exp3 AND Exp55 AND Exp42 AND Exp10","DN600 FF CL300"
"PlateODiaA","940","mm","Length","Exp2 AND Exp3 AND Exp55 AND Exp45 AND Exp10","DN600 FF CL600"
"PlateODiaA","1170","mm","Length","Exp2 AND Exp3 AND Exp55 AND Exp39 AND Exp10","DN600 FF CL1500"
"PlateODiaA","1040","mm","Length","Exp2 AND Exp3 AND Exp55 AND Exp38 AND Exp10","DN600 FF CL900"
"CarrierThkH","23.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp42 AND Exp81","DN 25 CL300 RTJ 3mmThk Oval"
"CarrierThkH","23.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp42 AND Exp81","DN 40 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp42 AND Exp81","DN 50 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp42 AND Exp81","DN 80 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp42 AND Exp81","DN 100 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp42 AND Exp81","DN 150 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp42 AND Exp81","DN 200 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp42 AND Exp81","DN 250 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp42 AND Exp81","DN 300 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp51 AND Exp42 AND Exp81","DN 350 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27.1","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp52 AND Exp42 AND Exp81","DN 400 CL300 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp53 AND Exp42 AND Exp81","DN 450 CL300 RTJ 3mmThk Oval"
"CarrierThkH","23.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp45 AND Exp81","DN 25 CL600 RTJ 3mmThk Oval"
"CarrierThkH","23.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp45 AND Exp81","DN 40 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp45 AND Exp81","DN 50 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp45 AND Exp81","DN 80 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp45 AND Exp81","DN 100 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp45 AND Exp81","DN 150 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp45 AND Exp81","DN 200 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp45 AND Exp81","DN 250 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp45 AND Exp81","DN 300 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp51 AND Exp45 AND Exp81","DN 350 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27.1","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp52 AND Exp45 AND Exp81","DN 400 CL600 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp53 AND Exp45 AND Exp81","DN 450 CL600 RTJ 3mmThk Oval"
"CarrierThkH","23.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp38 AND Exp81","DN 25 CL900 RTJ 3mmThk Oval"
"CarrierThkH","23.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp38 AND Exp81","DN 40 CL900 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp38 AND Exp81","DN 50 CL900 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp38 AND Exp81","DN 80 CL900 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp38 AND Exp81","DN 100 CL900 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp38 AND Exp81","DN 150 CL900 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp38 AND Exp81","DN 200 CL900 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp38 AND Exp81","DN 250 CL900 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp38 AND Exp81","DN 300 CL900 RTJ 3mmThk Oval"
"CarrierThkH","31.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp51 AND Exp38 AND Exp81","DN 350 CL900 RTJ 3mmThk Oval"
"CarrierThkH","31.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp52 AND Exp38 AND Exp81","DN 400 CL900 RTJ 3mmThk Oval"
"CarrierThkH","34.9","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp53 AND Exp38 AND Exp81","DN 450 CL900 RTJ 3mmThk Oval"
"CarrierThkH","23.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp39 AND Exp81","DN 25 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","23.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp39 AND Exp81","DN 40 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp39 AND Exp81","DN 50 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp39 AND Exp81","DN 80 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp39 AND Exp81","DN 100 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp39 AND Exp81","DN 150 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","31.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp39 AND Exp81","DN 200 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","31.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp39 AND Exp81","DN 250 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","31.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp39 AND Exp81","DN 300 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","42.9","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp51 AND Exp39 AND Exp81","DN 350 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","46","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp52 AND Exp39 AND Exp81","DN 400 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","46","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp53 AND Exp39 AND Exp81","DN 450 CL1500 RTJ 3mmThk Oval"
"CarrierThkH","23.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp30 AND Exp81","DN 25 CL2500 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp30 AND Exp81","DN 40 CL2500 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp30 AND Exp81","DN 50 CL2500 RTJ 3mmThk Oval"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp30 AND Exp81","DN 80 CL2500 RTJ 3mmThk Oval"
"CarrierThkH","31.8","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp30 AND Exp81","DN 100 CL2500 RTJ 3mmThk Oval"
"CarrierThkH","34.9","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp30 AND Exp81","DN 150 CL2500 RTJ 3mmThk Oval"
"CarrierThkH","38.1","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp30 AND Exp81","DN 200 CL2500 RTJ 3mmThk Oval"
"CarrierThkH","46","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp30 AND Exp81","DN 250 CL2500 RTJ 3mmThk Oval"
"CarrierThkH","49.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp30 AND Exp81","DN 300 CL2500 RTJ 3mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp32 AND Exp42 AND Exp81","DN 25 CL300 RTJ 6mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp34 AND Exp42 AND Exp81","DN 40 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp35 AND Exp42 AND Exp81","DN 50 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp37 AND Exp42 AND Exp81","DN 80 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp43 AND Exp42 AND Exp81","DN 100 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp47 AND Exp42 AND Exp81","DN 150 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp48 AND Exp42 AND Exp81","DN 200 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp49 AND Exp42 AND Exp81","DN 250 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp50 AND Exp42 AND Exp81","DN 300 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp51 AND Exp42 AND Exp81","DN 350 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp52 AND Exp42 AND Exp81","DN 400 CL300 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp53 AND Exp42 AND Exp81","DN 450 CL300 RTJ 6mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp32 AND Exp45 AND Exp81","DN 25 CL600 RTJ 6mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp34 AND Exp45 AND Exp81","DN 40 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp35 AND Exp45 AND Exp81","DN 50 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp37 AND Exp45 AND Exp81","DN 80 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp43 AND Exp45 AND Exp81","DN 100 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp47 AND Exp45 AND Exp81","DN 150 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp48 AND Exp45 AND Exp81","DN 200 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp49 AND Exp45 AND Exp81","DN 250 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp50 AND Exp45 AND Exp81","DN 300 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp51 AND Exp45 AND Exp81","DN 350 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp52 AND Exp45 AND Exp81","DN 400 CL600 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp53 AND Exp45 AND Exp81","DN 450 CL600 RTJ 6mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp32 AND Exp38 AND Exp81","DN 25 CL900 RTJ 6mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp34 AND Exp38 AND Exp81","DN 40 CL900 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp35 AND Exp38 AND Exp81","DN 50 CL900 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp37 AND Exp38 AND Exp81","DN 80 CL900 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp43 AND Exp38 AND Exp81","DN 100 CL900 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp47 AND Exp38 AND Exp81","DN 150 CL900 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp48 AND Exp38 AND Exp81","DN 200 CL900 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp49 AND Exp38 AND Exp81","DN 250 CL900 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp50 AND Exp38 AND Exp81","DN 300 CL900 RTJ 6mmThk Oval"
"CarrierThkH","35","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp51 AND Exp38 AND Exp81","DN 350 CL900 RTJ 6mmThk Oval"
