"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD300","CH/FPD/ELEM/MAT","D3",10,True,False,0,"","25% Cr Super Duplex (UNS S32760)","25% Cr Super Duplex (UNS S32760)","0.000015",False
"FPD300","CH/FPD/ELEM/MAT","M1",11,True,False,0,"","6% Mo SS (UNS S31254)","6% Mo SS (UNS S31254)","0.000015",False
"FPD300","CH/FPD/ELEM/MAT","M4",12,True,False,0,"","Alloy 400 (UNS N04400)","Alloy 400 (UNS N04400)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","N2",13,True,False,0,"","Alloy 625 (UNS N06625)","Alloy 625 (UNS N06625)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","U4",14,True,False,0,"","Alloy 800 (UNS N08800)","Alloy 800 (UNS N08800)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","U5",15,True,False,0,"","Alloy 825 (UNS N08825)","Alloy 825 (UNS N08825)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","U7",16,True,False,0,"","Alloy C276 (UNS N10276)","Alloy C276 (UNS N10276)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","K3",17,True,False,0,"","5Cr-½Mo Low Alloy F5 (UNS K41545)","5Cr-½Mo Low Alloy F5 (UNS K41545)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","F6",18,True,False,0,"","9Cr-1Mo Low Alloy F9 (UNS K90941)","9Cr-1Mo Low Alloy F9 (UNS K90941)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","K4",19,True,False,0,"","1¼Cr-½Mo Low Alloy F11 (UNS K11597)","1¼Cr-½Mo Low Alloy F11 (UNS K11597)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","K5",20,True,False,0,"","2¼Cr-1Mo Low Alloy F22 (UNS K21590)","2¼Cr-1Mo Low Alloy F22 (UNS K21590)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","F7",21,True,False,0,"","9Cr-1Mo-V Low Alloy F91 (UNS K91560)","9Cr-1Mo-V Low Alloy F91 (UNS K91560)","0.00001",False
"FPD300","CH/FPD/ELEM/MAT","Z9",22,True,False,0,"","Others","Others","Customer",False
"FPD300","CH/FPD/END/CONN/TYPE","R2",1,True,False,0,"","Weld Neck End Flange - Raised Face","Weld Neck End Flange - Raised Face","TRUE",False
"FPD300","CH/FPD/END/CONN/TYPE","J2",2,True,False,0,"","Weld Neck End Flange - RTJ","Weld Neck End Flange - RTJ","TRUE",False
"FPD300","CH/FPD/END/CONN/TYPE","F2",3,True,False,0,"","Weld Neck End Flange - Flat Face","Weld Neck End Flange - Flat Face","TRUE",False
"FPD300","CH/FPD/END/CONN/TYPE","P1",4,True,False,0,"","Weld Prepared Ends","Weld Prepared Ends",,False
"FPD300","CH/FPD/END/CONN/TYPE","R3",5,True,False,0,"","Slip On Flange - Raised Face","Slip On Flange - Raised Face","TRUE",False
"FPD300","CH/FPD/END/CONN/TYPE","F3",6,True,False,0,"","Slip On Flange - Flat Face","Slip On Flange - Flat Face","TRUE",False
"FPD300","CH/FPD/END/CONN/TYPE","Z9",7,True,False,0,"","Others","Others",,False
"FPD300","CH/FPD/END/CONN/RAT","A1",1,True,False,0,"CH/FPD/END/CONN/TYPE=P1","ASME Class 150","ASME Class 150","150lb",False
"FPD300","CH/FPD/END/CONN/RAT","A3",1,True,False,0,"CH/FPD/END/CONN/TYPE=P1","ASME Class 300","ASME Class 300","300lb",False
"FPD300","CH/FPD/END/CONN/RAT","A4",2,True,False,0,"CH/FPD/END/CONN/TYPE=P1 OR CH/FPD/LINE/SIZE IN (050,080)","ASME Class 400","ASME Class 400","400lb",False
"FPD300","CH/FPD/END/CONN/RAT","A6",3,True,False,0,"CH/FPD/END/CONN/TYPE=P1","ASME Class 600","ASME Class 600","600lb",False
"FPD300","CH/FPD/END/CONN/RAT","A7",4,True,False,0,"CH/FPD/END/CONN/TYPE=P1 OR (CH/FPD/LINE/SIZE IN (301,351,401,451,501,551,601,651,701,751,801))","ASME Class 900","ASME Class 900","900lb",False
"FPD300","CH/FPD/END/CONN/RAT","A8",5,True,False,0,"CH/FPD/END/CONN/TYPE=P1 OR NOT(CH/FPD/LINE/SIZE IN (050,080,100,150,200,250,300,350,400,450,500,550,600))","ASME Class 1500","ASME Class 1500","1500lb",False
"FPD300","CH/FPD/END/CONN/RAT","A9",6,True,False,0,"CH/FPD/END/CONN/TYPE=P1 OR NOT(CH/FPD/LINE/SIZE IN (050,080,100,150,200,250,300))","ASME Class 2500","ASME Class 2500","2500lb",False
"FPD300","CH/FPD/END/CONN/RAT","D0",7,True,False,0,"CH/FPD/END/CONN/TYPE=P1","PN 6","PN 6",,False
"FPD300","CH/FPD/END/CONN/RAT","D1",8,True,False,0,"CH/FPD/END/CONN/TYPE=P1","PN 10","PN 10",,False
"FPD300","CH/FPD/END/CONN/RAT","D2",9,True,False,0,"CH/FPD/END/CONN/TYPE=P1","PN 16","PN 16",,False
"FPD300","CH/FPD/END/CONN/RAT","D3",10,True,False,0,"CH/FPD/END/CONN/TYPE=P1","PN 25","PN 25",,False
"FPD300","CH/FPD/END/CONN/RAT","D4",11,True,False,0,"CH/FPD/END/CONN/TYPE=P1","PN 40","PN 40",,False
"FPD300","CH/FPD/END/CONN/RAT","D5",12,True,False,0,"CH/FPD/END/CONN/TYPE=P1","PN 63","PN 63",,False
"FPD300","CH/FPD/END/CONN/RAT","D6",13,True,False,0,"CH/FPD/END/CONN/TYPE=P1 OR NOT(CH/FPD/LINE/SIZE=050 OR CH/FPD/LINE/SIZE=065 OR CH/FPD/LINE/SIZE=080 OR CH/FPD/LINE/SIZE=090 OR CH/FPD/LINE/SIZE=100 OR CH/FPD/LINE/SIZE=125 OR CH/FPD/LINE/SIZE=150 OR CH/FPD/LINE/SIZE=200 OR CH/FPD/LINE/SIZE=250)","PN 100","PN 100",,False
"FPD300","CH/FPD/END/CONN/RAT","Y0",14,True,False,0,"NOT(CH/FPD/END/CONN/TYPE=P1)","Not Flanged","Not Flanged",,False
"FPD300","CH/FPD/END/CONN/RAT","Z9",15,True,False,0,"","Others","Others","Customer",False
"FPD300","CH/FPD/SURFACE/TREAT","HF1",1,True,False,0,"","Standard Primer","Standard Primer",,False
"FPD300","CH/FPD/SURFACE/TREAT","HF2",2,True,False,0,"","Standard Primer and Top Coat","Standard Primer and Top Coat",,False
"FPD300","CH/FPD/SURFACE/TREAT","HFZ",3,True,False,0,"","Non-standard System","Non-standard System",,False
"FPD300","CH/FPD/TAPPING/TYPE","TT1",1,True,False,0,"","Boss - Female Thread","Boss - Female Thread",,False
"FPD300","CH/FPD/TAPPING/TYPE","TT2",2,True,False,0,"","Nipolet","Nipolet",,False
"FPD300","CH/FPD/TAPPING/TYPE","TT3",3,True,False,0,"","Nipoflange (B16.5)","Nipoflange (B16.5)",,False
"FPD300","CH/FPD/TAPPING/TYPE","TT4",4,True,False,0,"","Boss - Socket Weld","Boss - Socket Weld",,False
"FPD300","CH/FPD/TAPPING/TYPE","TT5",5,True,False,0,"","Pipe Nipple","Pipe Nipple",,False
"FPD300","CH/FPD/TAPPING/TYPE","TZ9",6,True,False,0,"","Others","Others",,False
"FPD300","CH/FPD/TAPPING/RAT","TRB",1,True,False,0,"CH/FPD/TAPPING/TYPE=TT1 OR CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TT4","BSP Tr Male","BSP Tr Male",,False
