"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HC4",22,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","3/8 in.","3/8 in.","0.009525",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HC5",23,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","13/32 in.","13/32 in.","0.01031875",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HC6",24,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","7/16 in.","7/16 in.","0.0111125",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HC7",25,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","15/32 in.","15/32 in.","0.01190625",False
"FPD190","CH/FPD/DRAIN/VENT/SIZE","HC8",26,True,False,0,"NOT(CH/FPD/CUST/STD=A2)","½ in.","½ in.","0.0127",False
"FPD190","CH/FPD/SURFACE/TREAT","P1",1,True,False,0,"","Oxygen Cleaning","Oxygen Cleaning",,False
"FPD190","CH/FPD/SURFACE/TREAT","Z9",2,True,False,999999,"","Others","Others",,False
"FPD190","CH/FPD/CERTIFICATION","C2",1,True,False,0,"CH/FPD/CERTIFICATION=C3","Material Certs acc. EN 10204 3.1","Material Certs acc. EN 10204 3.1",,False
"FPD190","CH/FPD/CERTIFICATION","C3",2,True,False,999999,"CH/FPD/CERTIFICATION=C2","Material Certs acc. EN 10204 3.2","Material Certs acc. EN 10204 3.2",,False
"FPD190","CH/FPD/CERTIFICATION","CN",3,True,False,0,"","Material acc. NACE MR0175","Material acc. NACE MR0175",,False
"FPD190","CH/FPD/CERTIFICATION","CM",4,True,False,0,"","Material acc. NACE MR0103","Material acc. NACE MR0103",,False
"FPD190","CH/FPD/CERTIFICATION","CA",5,True,False,11.5,"","Positive Material Identification (Niton XRF)","Positive Material Identification (Niton XRF)",,False
"FPD190","CH/FPD/CERTIFICATION","C6",6,True,False,52.5,"","100% Dimensional Check","100% Dimensional Check",,False
"FPD190","CH/FPD/CERTIFICATION","Z9",7,True,False,999999,"","Others","Others",,False
"FPD190","CH/FPD/TESTING","CH1",1,True,False,999999,"CH/FPD/TESTING=CH2","Impact Testing @ -46 °C","Impact Testing @ -46 °C",,False
"FPD190","CH/FPD/TESTING","CH2",2,True,False,999999,"CH/FPD/TESTING=CH1","Impact Testing @ -196 °C","Impact Testing @ -196 °C",,False
"FPD190","CH/FPD/TESTING","CH3",3,True,False,999999,"","Hardness Survey","Hardness Survey",,False
"FPD190","CH/FPD/TESTING","CZ9",4,True,False,999999,"","Others","Others",,False
"FPD190","CH/FPD/DOC/LANG","M1",1,True,False,999999,"","German","German",,False
"FPD190","CH/FPD/DOC/LANG","M2",2,True,False,999999,"","Italian","Italian",,False
"FPD190","CH/FPD/DOC/LANG","M3",3,True,False,999999,"","Spanish","Spanish",,False
"FPD190","CH/FPD/DOC/LANG","M4",4,True,False,999999,"","French","French",,False
"FPD190","CH/FPD/DOC/LANG","M6",6,True,False,999999,"","Chinese","Chinese",,False
"FPD190","CH/FPD/ADD/REQ","GD9",1,True,False,0,"","Manufactured to Customer Drawing","Manufactured to Customer Drawing",,False
"FPD190","CH/FPD/ADD/REQ","STZ",2,True,False,999999,"","Special Device","Special Device",,False
"FPD190","CH/FPD/ADD/REQ","MS1",3,True,False,999999,"","Material source limitations apply","Material source limitations apply",,False
"FPD190","CH/FPD/ADD/REQ","MZ9",4,True,False,999999,"","Others","Others",,False
"FPD190","CH/FPD/TAB/HANDLE","TH0",1,True,False,0,"","No Tab Handle","No Tab Handle",,False
