"ColumnName","Value","Units","UnitsType","Expression","Notes"
"GADimensionH","42.8","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp42 AND Exp64","42.8"
"GADimensionH","31.7","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp46 AND Exp59","31.7"
"GADimensionH","31.7","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp48 AND Exp59","31.7"
"GADimensionH","34.9","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp43 AND Exp60","34.9"
"GADimensionH","44.4","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp44 AND Exp65","44.4"
"GADimensionH","52.3","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp42 AND Exp70","52.3"
"GADimensionH","34.9","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp46 AND Exp60","34.9"
"GADimensionH","34.9","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp48 AND Exp60","34.9"
"GADimensionH","39.6","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp43 AND Exp62","39.6"
"GADimensionH","49.1","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp44 AND Exp67","49.1"
"GADimensionH","63.5","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp42 AND Exp76","63.5"
"GADimensionH","42.8","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp46 AND Exp64","42.8"
"GADimensionH","42.8","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp48 AND Exp64","42.8"
"GADimensionH","49.1","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp43 AND Exp67","49.1"
"GADimensionH","61.9","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp44 AND Exp74","61.9"
"GADimensionH","84.1","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp42 AND Exp82","84.1"
"GADimensionH","41.2","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp46 AND Exp63","41.2"
"GADimensionH","50.8","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp48 AND Exp69","50.8"
"GADimensionH","58.7","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp43 AND Exp73","58.7"
"GADimensionH","76.2","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp44 AND Exp81","76.2"
"GADimensionH","101.6","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp42 AND Exp85","101.6"
"GADimensionH","47.6","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp46 AND Exp66","47.6"
"GADimensionH","57.1","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp48 AND Exp72","57.1"
"GADimensionH","66.6","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp43 AND Exp77","66.6"
"GADimensionH","87.3","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp44 AND Exp83","87.3"
"GADimensionH","123.9","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp42 AND Exp89","123.9"
"GADimensionH","50.7","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp46 AND Exp68","50.7"
"GADimensionH","63.4","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp48 AND Exp75","63.4"
"GADimensionH","74.5","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp43 AND Exp79","74.5"
"GADimensionH","104.8","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp44 AND Exp86","104.8"
"GADimensionH","139.8","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp42 AND Exp91","139.8"
"GADimensionH","53.9","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp46 AND Exp71","53.9"
"GADimensionH","69.8","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp48 AND Exp78","69.8"
"GADimensionH","87.3","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp43 AND Exp83","87.3"
"GADimensionH","115.9","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp44 AND Exp88","115.9"
"GADimensionH","58.7","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp46 AND Exp73","58.7"
"GADimensionH","76.1","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp48 AND Exp80","76.1"
"GADimensionH","95.2","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp43 AND Exp84","95.2"
"GADimensionH","128.7","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp44 AND Exp90","128.7"
"GADimensionH","63.4","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp46 AND Exp75","63.4"
"GADimensionH","84.1","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp48 AND Exp82","84.1"
"GADimensionH","108","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp43 AND Exp87","108"
"GADimensionH","141.4","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp44 AND Exp92","141.4"
"FlangeLengthF","60.35","mm","length","Exp14 AND Exp39 AND Exp93",
"FlangeLengthF","66.35","mm","length","Exp16 AND Exp39 AND Exp93",
"FlangeLengthF","68.35","mm","length","Exp17 AND Exp39 AND Exp93",
"FlangeLengthF","74.35","mm","length","Exp18 AND Exp39 AND Exp93",
"FlangeLengthF","74.35","mm","length","Exp19 AND Exp39 AND Exp93",
"FlangeLengthF","76.35","mm","length","Exp20 AND Exp39 AND Exp93",
"FlangeLengthF","81.35","mm","length","Exp21 AND Exp39 AND Exp93",
"FlangeLengthF","93.35","mm","length","Exp22 AND Exp39 AND Exp93",
"FlangeLengthF","93.35","mm","length","Exp23 AND Exp39 AND Exp93",
"FlangeLengthF","106.35","mm","length","Exp24 AND Exp39 AND Exp93",
"FlangeLengthF","106.35","mm","length","Exp25 AND Exp39 AND Exp93",
"FlangeLengthF","119.35","mm","length","Exp26 AND Exp39 AND Exp93",
"FlangeLengthF","131.35","mm","length","Exp27 AND Exp39 AND Exp93",
"FlangeLengthF","131.35","mm","length","Exp28 AND Exp39 AND Exp93",
"FlangeLengthF","144.35","mm","length","Exp29 AND Exp39 AND Exp93",
"FlangeLengthF","149.35","mm","length","Exp30 AND Exp39 AND Exp93",
"FlangeLengthF","157.35","mm","length","Exp32 AND Exp39 AND Exp93",
"FlangeLengthF","56.54","mm","length","Exp12 AND Exp46 AND Exp93",
"FlangeLengthF","62.35","mm","length","Exp13 AND Exp46 AND Exp93",
"FlangeLengthF","66.35","mm","length","Exp14 AND Exp46 AND Exp93",
"FlangeLengthF","73.35","mm","length","Exp16 AND Exp46 AND Exp93",
"FlangeLengthF","75.92","mm","length","Exp17 AND Exp46 AND Exp93",
"FlangeLengthF","82.92","mm","length","Exp18 AND Exp46 AND Exp93",
"FlangeLengthF","85.92","mm","length","Exp19 AND Exp46 AND Exp93",
"FlangeLengthF","86.92","mm","length","Exp20 AND Exp46 AND Exp93",
"FlangeLengthF","91.92","mm","length","Exp21 AND Exp46 AND Exp93",
"FlangeLengthF","104.92","mm","length","Exp22 AND Exp46 AND Exp93",
"FlangeLengthF","104.92","mm","length","Exp23 AND Exp46 AND Exp93",
"FlangeLengthF","117.92","mm","length","Exp24 AND Exp46 AND Exp93",
"FlangeLengthF","123.92","mm","length","Exp25 AND Exp46 AND Exp93",
"FlangeLengthF","136.92","mm","length","Exp26 AND Exp46 AND Exp93",
"FlangeLengthF","148.92","mm","length","Exp27 AND Exp46 AND Exp93",
"FlangeLengthF","151.92","mm","length","Exp28 AND Exp46 AND Exp93",
"FlangeLengthF","164.92","mm","length","Exp29 AND Exp46 AND Exp93",
"FlangeLengthF","169.53","mm","length","Exp30 AND Exp46 AND Exp93",
"FlangeLengthF","178.13","mm","length","Exp32 AND Exp46 AND Exp93",
"FlangeLengthF","57.54","mm","length","Exp12 AND Exp48 AND Exp93",
"FlangeLengthF","63.35","mm","length","Exp13 AND Exp48 AND Exp93",
"FlangeLengthF","68.35","mm","length","Exp14 AND Exp48 AND Exp93",
"FlangeLengthF","76.35","mm","length","Exp16 AND Exp48 AND Exp93",
"FlangeLengthF","80.92","mm","length","Exp17 AND Exp48 AND Exp93",
"FlangeLengthF","86.92","mm","length","Exp18 AND Exp48 AND Exp93",
"FlangeLengthF","90.92","mm","length","Exp19 AND Exp48 AND Exp93",
"FlangeLengthF","93.92","mm","length","Exp20 AND Exp48 AND Exp93",
"FlangeLengthF","109.92","mm","length","Exp21 AND Exp48 AND Exp93",
"FlangeLengthF","121.92","mm","length","Exp22 AND Exp48 AND Exp93",
"FlangeLengthF","124.92","mm","length","Exp23 AND Exp48 AND Exp93",
"FlangeLengthF","140.92","mm","length","Exp24 AND Exp48 AND Exp93",
"FlangeLengthF","159.92","mm","length","Exp25 AND Exp48 AND Exp93",
"FlangeLengthF","163.92","mm","length","Exp26 AND Exp48 AND Exp93",
"FlangeLengthF","172.92","mm","length","Exp27 AND Exp48 AND Exp93",
"FlangeLengthF","185.92","mm","length","Exp28 AND Exp48 AND Exp93",
"FlangeLengthF","191.92","mm","length","Exp29 AND Exp48 AND Exp93",
"FlangeLengthF","199.53","mm","length","Exp30 AND Exp48 AND Exp93",
"FlangeLengthF","214.13","mm","length","Exp32 AND Exp48 AND Exp93",
"FlangeLengthF","66.35","mm","length","Exp12 AND Exp43 AND Exp93",
"FlangeLengthF","76.35","mm","length","Exp13 AND Exp43 AND Exp93",
"FlangeLengthF","79.35","mm","length","Exp14 AND Exp43 AND Exp93",
"FlangeLengthF","89.35","mm","length","Exp16 AND Exp43 AND Exp93",
"FlangeLengthF","109.92","mm","length","Exp17 AND Exp43 AND Exp93",
"FlangeLengthF","112.92","mm","length","Exp18 AND Exp43 AND Exp93",
"FlangeLengthF","109.92","mm","length","Exp19 AND Exp43 AND Exp93",
"FlangeLengthF","121.92","mm","length","Exp21 AND Exp43 AND Exp93",
"FlangeLengthF","134.92","mm","length","Exp22 AND Exp43 AND Exp93",
"FlangeLengthF","147.92","mm","length","Exp23 AND Exp43 AND Exp93",
"FlangeLengthF","169.92","mm","length","Exp24 AND Exp43 AND Exp93",
"FlangeLengthF","191.92","mm","length","Exp25 AND Exp43 AND Exp93",
"FlangeLengthF","207.92","mm","length","Exp26 AND Exp43 AND Exp93",
"FlangeLengthF","224.13","mm","length","Exp27 AND Exp43 AND Exp93",
"FlangeLengthF","227.13","mm","length","Exp28 AND Exp43 AND Exp93",
"FlangeLengthF","241.7","mm","length","Exp29 AND Exp43 AND Exp93",
"FlangeLengthF","260.7","mm","length","Exp30 AND Exp43 AND Exp93",
"FlangeLengthF","307.88","mm","length","Exp32 AND Exp43 AND Exp93",
"FlangeLengthF","66.35","mm","length","Exp12 AND Exp44 AND Exp93",
"FlangeLengthF","76.35","mm","length","Exp13 AND Exp44 AND Exp93",
"FlangeLengthF","79.35","mm","length","Exp14 AND Exp44 AND Exp93",
"FlangeLengthF","89.35","mm","length","Exp16 AND Exp44 AND Exp93",
"FlangeLengthF","109.92","mm","length","Exp17 AND Exp44 AND Exp93",
"FlangeLengthF","112.92","mm","length","Exp18 AND Exp44 AND Exp93",
"FlangeLengthF","124.92","mm","length","Exp19 AND Exp44 AND Exp93",
"FlangeLengthF","131.92","mm","length","Exp21 AND Exp44 AND Exp93",
"FlangeLengthF","163.92","mm","length","Exp22 AND Exp44 AND Exp93",
"FlangeLengthF","180.53","mm","length","Exp23 AND Exp44 AND Exp93",
"FlangeLengthF","224.13","mm","length","Exp24 AND Exp44 AND Exp93",
"FlangeLengthF","265.13","mm","length","Exp25 AND Exp44 AND Exp93",
"FlangeLengthF","297.27","mm","length","Exp26 AND Exp44 AND Exp93",
"FlangeLengthF","313.88","mm","length","Exp27 AND Exp44 AND Exp93",
"FlangeLengthF","328.48","mm","length","Exp28 AND Exp44 AND Exp93",
"FlangeLengthF","344.48","mm","length","Exp29 AND Exp44 AND Exp93",
"FlangeLengthF","373.48","mm","length","Exp30 AND Exp44 AND Exp93",
"FlangeLengthF","426.62","mm","length","Exp32 AND Exp44 AND Exp93",
"FlangeLengthF","79.35","mm","length","Exp12 AND Exp42 AND Exp93",
"FlangeLengthF","85.35","mm","length","Exp13 AND Exp42 AND Exp93",
"FlangeLengthF","95.35","mm","length","Exp14 AND Exp42 AND Exp93",
"FlangeLengthF","118.92","mm","length","Exp16 AND Exp42 AND Exp93",
"FlangeLengthF","134.92","mm","length","Exp17 AND Exp42 AND Exp93",
"FlangeLengthF","152.53","mm","length","Exp18 AND Exp42 AND Exp93",
"FlangeLengthF","177.53","mm","length","Exp19 AND Exp42 AND Exp93",
"FlangeLengthF","201.13","mm","length","Exp21 AND Exp42 AND Exp93",
"FlangeLengthF","241.7","mm","length","Exp22 AND Exp42 AND Exp93",
"FlangeLengthF","285.7","mm","length","Exp23 AND Exp42 AND Exp93",
"FlangeLengthF","332.27","mm","length","Exp24 AND Exp42 AND Exp93",
"FlangeLengthF","436.48","mm","length","Exp25 AND Exp42 AND Exp93",
"FlangeLengthF","481.48","mm","length","Exp26 AND Exp42 AND Exp93",
"FlangeLengthF","48","mm","length","Exp12 AND Exp39 AND Exp10",
"FlangeLengthF","53","mm","length","Exp13 AND Exp39 AND Exp10",
"FlangeLengthF","56","mm","length","Exp14 AND Exp39 AND Exp10",
"FlangeLengthF","62","mm","length","Exp16 AND Exp39 AND Exp10",
"FlangeLengthF","64","mm","length","Exp17 AND Exp39 AND Exp10",
"FlangeLengthF","70","mm","length","Exp18 AND Exp39 AND Exp10",
"FlangeLengthF","70","mm","length","Exp19 AND Exp39 AND Exp10",
"FlangeLengthF","72","mm","length","Exp20 AND Exp39 AND Exp10",
"FlangeLengthF","77","mm","length","Exp21 AND Exp39 AND Exp10",
"FlangeLengthF","89","mm","length","Exp22 AND Exp39 AND Exp10",
"FlangeLengthF","89","mm","length","Exp23 AND Exp39 AND Exp10",
"FlangeLengthF","102","mm","length","Exp24 AND Exp39 AND Exp10",
"FlangeLengthF","102","mm","length","Exp25 AND Exp39 AND Exp10",
"FlangeLengthF","115","mm","length","Exp26 AND Exp39 AND Exp10",
"FlangeLengthF","127","mm","length","Exp27 AND Exp39 AND Exp10",
"FlangeLengthF","127","mm","length","Exp28 AND Exp39 AND Exp10",
"FlangeLengthF","140","mm","length","Exp29 AND Exp39 AND Exp10",
"FlangeLengthF","145","mm","length","Exp30 AND Exp39 AND Exp10",
"FlangeLengthF","153","mm","length","Exp32 AND Exp39 AND Exp10",
"FlangeLengthF","53","mm","length","Exp12 AND Exp46 AND Exp10",
"FlangeLengthF","58","mm","length","Exp13 AND Exp46 AND Exp10",
"FlangeLengthF","62","mm","length","Exp14 AND Exp46 AND Exp10",
"FlangeLengthF","69","mm","length","Exp16 AND Exp46 AND Exp10",
"FlangeLengthF","70","mm","length","Exp17 AND Exp46 AND Exp10",
"FlangeLengthF","77","mm","length","Exp18 AND Exp46 AND Exp10",
"FlangeLengthF","80","mm","length","Exp19 AND Exp46 AND Exp10",
"FlangeLengthF","81","mm","length","Exp20 AND Exp46 AND Exp10",
"FlangeLengthF","86","mm","length","Exp21 AND Exp46 AND Exp10",
"FlangeLengthF","99","mm","length","Exp22 AND Exp46 AND Exp10",
"FlangeLengthF","99","mm","length","Exp23 AND Exp46 AND Exp10",
"FlangeLengthF","112","mm","length","Exp24 AND Exp46 AND Exp10",
"FlangeLengthF","118","mm","length","Exp25 AND Exp46 AND Exp10",
"FlangeLengthF","131","mm","length","Exp26 AND Exp46 AND Exp10",
"FlangeLengthF","143","mm","length","Exp27 AND Exp46 AND Exp10",
"FlangeLengthF","146","mm","length","Exp28 AND Exp46 AND Exp10",
"FlangeLengthF","159","mm","length","Exp29 AND Exp46 AND Exp10",
"FlangeLengthF","162","mm","length","Exp30 AND Exp46 AND Exp10",
"FlangeLengthF","169","mm","length","Exp32 AND Exp46 AND Exp10",
"FlangeLengthF","59","mm","length","Exp12 AND Exp48 AND Exp10",
"FlangeLengthF","64","mm","length","Exp13 AND Exp48 AND Exp10",
"FlangeLengthF","69","mm","length","Exp14 AND Exp48 AND Exp10",
"FlangeLengthF","77","mm","length","Exp16 AND Exp48 AND Exp10",
"FlangeLengthF","80","mm","length","Exp17 AND Exp48 AND Exp10",
"FlangeLengthF","86","mm","length","Exp18 AND Exp48 AND Exp10",
"FlangeLengthF","90","mm","length","Exp19 AND Exp48 AND Exp10",
"FlangeLengthF","93","mm","length","Exp20 AND Exp48 AND Exp10",
"FlangeLengthF","109","mm","length","Exp21 AND Exp48 AND Exp10",
"FlangeLengthF","121","mm","length","Exp22 AND Exp48 AND Exp10",
"FlangeLengthF","124","mm","length","Exp23 AND Exp48 AND Exp10",
"FlangeLengthF","140","mm","length","Exp24 AND Exp48 AND Exp10",
"FlangeLengthF","159","mm","length","Exp25 AND Exp48 AND Exp10",
"FlangeLengthF","163","mm","length","Exp26 AND Exp48 AND Exp10",
"FlangeLengthF","172","mm","length","Exp27 AND Exp48 AND Exp10",
"FlangeLengthF","185","mm","length","Exp28 AND Exp48 AND Exp10",
"FlangeLengthF","191","mm","length","Exp29 AND Exp48 AND Exp10",
"FlangeLengthF","197","mm","length","Exp30 AND Exp48 AND Exp10",
"FlangeLengthF","210","mm","length","Exp32 AND Exp48 AND Exp10",
"FlangeLengthF","67","mm","length","Exp12 AND Exp43 AND Exp10",
"FlangeLengthF","77","mm","length","Exp13 AND Exp43 AND Exp10",
"FlangeLengthF","80","mm","length","Exp14 AND Exp43 AND Exp10",
"FlangeLengthF","90","mm","length","Exp16 AND Exp43 AND Exp10",
"FlangeLengthF","109","mm","length","Exp17 AND Exp43 AND Exp10",
"FlangeLengthF","112","mm","length","Exp18 AND Exp43 AND Exp10",
"FlangeLengthF","109","mm","length","Exp19 AND Exp43 AND Exp10",
"FlangeLengthF","121","mm","length","Exp21 AND Exp43 AND Exp10",
"FlangeLengthF","134","mm","length","Exp22 AND Exp43 AND Exp10",
"FlangeLengthF","147","mm","length","Exp23 AND Exp43 AND Exp10",
"FlangeLengthF","169","mm","length","Exp24 AND Exp43 AND Exp10",
"FlangeLengthF","191","mm","length","Exp25 AND Exp43 AND Exp10",
"FlangeLengthF","207","mm","length","Exp26 AND Exp43 AND Exp10",
"FlangeLengthF","220","mm","length","Exp27 AND Exp43 AND Exp10",
"FlangeLengthF","223","mm","length","Exp28 AND Exp43 AND Exp10",
"FlangeLengthF","236","mm","length","Exp29 AND Exp43 AND Exp10",
"FlangeLengthF","255","mm","length","Exp30 AND Exp43 AND Exp10",
"FlangeLengthF","299","mm","length","Exp32 AND Exp43 AND Exp10",
"FlangeLengthF","67","mm","length","Exp12 AND Exp44 AND Exp10",
"FlangeLengthF","77","mm","length","Exp13 AND Exp44 AND Exp10",
"FlangeLengthF","80","mm","length","Exp14 AND Exp44 AND Exp10",
"FlangeLengthF","90","mm","length","Exp16 AND Exp44 AND Exp10",
"FlangeLengthF","109","mm","length","Exp17 AND Exp44 AND Exp10",
"FlangeLengthF","112","mm","length","Exp18 AND Exp44 AND Exp10",
"FlangeLengthF","124","mm","length","Exp19 AND Exp44 AND Exp10",
"FlangeLengthF","131","mm","length","Exp21 AND Exp44 AND Exp10",
"FlangeLengthF","163","mm","length","Exp22 AND Exp44 AND Exp10",
"FlangeLengthF","178","mm","length","Exp23 AND Exp44 AND Exp10",
"FlangeLengthF","220","mm","length","Exp24 AND Exp44 AND Exp10",
"FlangeLengthF","261","mm","length","Exp25 AND Exp44 AND Exp10",
"FlangeLengthF","290","mm","length","Exp26 AND Exp44 AND Exp10",
"FlangeLengthF","305","mm","length","Exp27 AND Exp44 AND Exp10",
"FlangeLengthF","318","mm","length","Exp28 AND Exp44 AND Exp10",
"FlangeLengthF","334","mm","length","Exp29 AND Exp44 AND Exp10",
"FlangeLengthF","363","mm","length","Exp30 AND Exp44 AND Exp10",
"FlangeLengthF","413","mm","length","Exp32 AND Exp44 AND Exp10",
"FlangeLengthF","80","mm","length","Exp12 AND Exp42 AND Exp10",
"FlangeLengthF","86","mm","length","Exp13 AND Exp42 AND Exp10",
"FlangeLengthF","96","mm","length","Exp14 AND Exp42 AND Exp10",
"FlangeLengthF","118","mm","length","Exp16 AND Exp42 AND Exp10",
"FlangeLengthF","134","mm","length","Exp17 AND Exp42 AND Exp10",
"FlangeLengthF","150","mm","length","Exp18 AND Exp42 AND Exp10",
"FlangeLengthF","175","mm","length","Exp19 AND Exp42 AND Exp10",
"FlangeLengthF","197","mm","length","Exp21 AND Exp42 AND Exp10",
"FlangeLengthF","236","mm","length","Exp22 AND Exp42 AND Exp10",
"FlangeLengthF","280","mm","length","Exp23 AND Exp42 AND Exp10",
"FlangeLengthF","325","mm","length","Exp24 AND Exp42 AND Exp10",
"FlangeLengthF","426","mm","length","Exp25 AND Exp42 AND Exp10",
"FlangeLengthF","471","mm","length","Exp26 AND Exp42 AND Exp10",
"FlangeLengthF","46","mm","length","Exp12 AND Exp39 AND Exp11",
"FlangeLengthF","51","mm","length","Exp13 AND Exp39 AND Exp11",
"FlangeLengthF","54","mm","length","Exp14 AND Exp39 AND Exp11",
"FlangeLengthF","60","mm","length","Exp16 AND Exp39 AND Exp11",
"FlangeLengthF","62","mm","length","Exp17 AND Exp39 AND Exp11",
"FlangeLengthF","68","mm","length","Exp18 AND Exp39 AND Exp11",
"FlangeLengthF","68","mm","length","Exp19 AND Exp39 AND Exp11",
"FlangeLengthF","70","mm","length","Exp20 AND Exp39 AND Exp11",
"FlangeLengthF","75","mm","length","Exp21 AND Exp39 AND Exp11",
"FlangeLengthF","87","mm","length","Exp22 AND Exp39 AND Exp11",
"FlangeLengthF","87","mm","length","Exp23 AND Exp39 AND Exp11",
"FlangeLengthF","100","mm","length","Exp24 AND Exp39 AND Exp11",
"FlangeLengthF","100","mm","length","Exp25 AND Exp39 AND Exp11",
"FlangeLengthF","113","mm","length","Exp26 AND Exp39 AND Exp11",
"FlangeLengthF","125","mm","length","Exp27 AND Exp39 AND Exp11",
"FlangeLengthF","125","mm","length","Exp28 AND Exp39 AND Exp11",
"FlangeLengthF","138","mm","length","Exp29 AND Exp39 AND Exp11",
"FlangeLengthF","143","mm","length","Exp30 AND Exp39 AND Exp11",
"FlangeLengthF","151","mm","length","Exp32 AND Exp39 AND Exp11",
"FlangeLengthF","51","mm","length","Exp12 AND Exp46 AND Exp11",
"FlangeLengthF","56","mm","length","Exp13 AND Exp46 AND Exp11",
"FlangeLengthF","60","mm","length","Exp14 AND Exp46 AND Exp11",
"FlangeLengthF","67","mm","length","Exp16 AND Exp46 AND Exp11",
"FlangeLengthF","68","mm","length","Exp17 AND Exp46 AND Exp11",
"FlangeLengthF","75","mm","length","Exp18 AND Exp46 AND Exp11",
"FlangeLengthF","78","mm","length","Exp19 AND Exp46 AND Exp11",
"FlangeLengthF","79","mm","length","Exp20 AND Exp46 AND Exp11",
"FlangeLengthF","84","mm","length","Exp21 AND Exp46 AND Exp11",
"FlangeLengthF","97","mm","length","Exp22 AND Exp46 AND Exp11",
"FlangeLengthF","97","mm","length","Exp23 AND Exp46 AND Exp11",
"FlangeLengthF","110","mm","length","Exp24 AND Exp46 AND Exp11",
"FlangeLengthF","116","mm","length","Exp25 AND Exp46 AND Exp11",
"FlangeLengthF","129","mm","length","Exp26 AND Exp46 AND Exp11",
"FlangeLengthF","141","mm","length","Exp27 AND Exp46 AND Exp11",
"FlangeLengthF","144","mm","length","Exp28 AND Exp46 AND Exp11",
"FlangeLengthF","157","mm","length","Exp29 AND Exp46 AND Exp11",
"FlangeLengthF","160","mm","length","Exp30 AND Exp46 AND Exp11",
"FlangeLengthF","167","mm","length","Exp32 AND Exp46 AND Exp11",
"FlangeLengthF","52","mm","length","Exp12 AND Exp48 AND Exp11",
"FlangeLengthF","57","mm","length","Exp13 AND Exp48 AND Exp11",
"FlangeLengthF","62","mm","length","Exp14 AND Exp48 AND Exp11",
"FlangeLengthF","70","mm","length","Exp16 AND Exp48 AND Exp11",
"FlangeLengthF","73","mm","length","Exp17 AND Exp48 AND Exp11",
"FlangeLengthF","79","mm","length","Exp18 AND Exp48 AND Exp11",
"FlangeLengthF","83","mm","length","Exp19 AND Exp48 AND Exp11",
"FlangeLengthF","86","mm","length","Exp20 AND Exp48 AND Exp11",
"FlangeLengthF","102","mm","length","Exp21 AND Exp48 AND Exp11",
"FlangeLengthF","114","mm","length","Exp22 AND Exp48 AND Exp11",
"FlangeLengthF","117","mm","length","Exp23 AND Exp48 AND Exp11",
"FlangeLengthF","133","mm","length","Exp24 AND Exp48 AND Exp11",
"FlangeLengthF","152","mm","length","Exp25 AND Exp48 AND Exp11",
"FlangeLengthF","156","mm","length","Exp26 AND Exp48 AND Exp11",
"FlangeLengthF","165","mm","length","Exp27 AND Exp48 AND Exp11",
"FlangeLengthF","178","mm","length","Exp28 AND Exp48 AND Exp11",
"FlangeLengthF","184","mm","length","Exp29 AND Exp48 AND Exp11",
"FlangeLengthF","190","mm","length","Exp30 AND Exp48 AND Exp11",
"FlangeLengthF","203","mm","length","Exp32 AND Exp48 AND Exp11",
"FlangeLengthF","60","mm","length","Exp12 AND Exp43 AND Exp11",
"FlangeLengthF","70","mm","length","Exp13 AND Exp43 AND Exp11",
"FlangeLengthF","73","mm","length","Exp14 AND Exp43 AND Exp11",
"FlangeLengthF","83","mm","length","Exp16 AND Exp43 AND Exp11",
"FlangeLengthF","102","mm","length","Exp17 AND Exp43 AND Exp11",
"FlangeLengthF","105","mm","length","Exp18 AND Exp43 AND Exp11",
"FlangeLengthF","102","mm","length","Exp19 AND Exp43 AND Exp11",
"FlangeLengthF","114","mm","length","Exp21 AND Exp43 AND Exp11",
"FlangeLengthF","127","mm","length","Exp22 AND Exp43 AND Exp11",
"FlangeLengthF","140","mm","length","Exp23 AND Exp43 AND Exp11",
"FlangeLengthF","162","mm","length","Exp24 AND Exp43 AND Exp11",
"FlangeLengthF","184","mm","length","Exp25 AND Exp43 AND Exp11",
"FlangeLengthF","200","mm","length","Exp26 AND Exp43 AND Exp11",
"FlangeLengthF","213","mm","length","Exp27 AND Exp43 AND Exp11",
"FlangeLengthF","216","mm","length","Exp28 AND Exp43 AND Exp11",
"FlangeLengthF","229","mm","length","Exp29 AND Exp43 AND Exp11",
"FlangeLengthF","248","mm","length","Exp30 AND Exp43 AND Exp11",
"FlangeLengthF","292","mm","length","Exp32 AND Exp43 AND Exp11",
"FlangeLengthF","60","mm","length","Exp12 AND Exp44 AND Exp11",
"FlangeLengthF","70","mm","length","Exp13 AND Exp44 AND Exp11",
"FlangeLengthF","73","mm","length","Exp14 AND Exp44 AND Exp11",
"FlangeLengthF","83","mm","length","Exp16 AND Exp44 AND Exp11",
"FlangeLengthF","102","mm","length","Exp17 AND Exp44 AND Exp11",
"FlangeLengthF","105","mm","length","Exp18 AND Exp44 AND Exp11",
"FlangeLengthF","117","mm","length","Exp19 AND Exp44 AND Exp11",
"FlangeLengthF","124","mm","length","Exp21 AND Exp44 AND Exp11",
"FlangeLengthF","156","mm","length","Exp22 AND Exp44 AND Exp11",
"FlangeLengthF","171","mm","length","Exp23 AND Exp44 AND Exp11",
"FlangeLengthF","213","mm","length","Exp24 AND Exp44 AND Exp11",
"FlangeLengthF","254","mm","length","Exp25 AND Exp44 AND Exp11",
"FlangeLengthF","283","mm","length","Exp26 AND Exp44 AND Exp11",
"FlangeLengthF","298","mm","length","Exp27 AND Exp44 AND Exp11",
"FlangeLengthF","311","mm","length","Exp28 AND Exp44 AND Exp11",
"FlangeLengthF","327","mm","length","Exp29 AND Exp44 AND Exp11",
"FlangeLengthF","356","mm","length","Exp30 AND Exp44 AND Exp11",
"FlangeLengthF","406","mm","length","Exp32 AND Exp44 AND Exp11",
"FlangeLengthF","73","mm","length","Exp12 AND Exp42 AND Exp11",
"FlangeLengthF","79","mm","length","Exp13 AND Exp42 AND Exp11",
"FlangeLengthF","89","mm","length","Exp14 AND Exp42 AND Exp11",
"FlangeLengthF","111","mm","length","Exp16 AND Exp42 AND Exp11",
"FlangeLengthF","127","mm","length","Exp17 AND Exp42 AND Exp11",
